analysis_id,estimand,representation,horizon_day,domain,alpha,conformal_method,metric,n_repeats,mean,sd,min,q25,median,q75,max
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,singleton_accuracy,10,0.6818027441765651,0.015209853370371784,0.6514399205561072,0.6772715450751552,0.6845471229381617,0.6897443927463612,0.7059602649006622
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_coverage,10,0.7843055555555556,0.03647166863702185,0.7125,0.7604166666666666,0.7951388888888888,0.8072916666666667,0.8277777777777777
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_coverage,10,0.7601489757914339,0.05279365188721811,0.6871508379888268,0.7318435754189944,0.7495344506517692,0.7960893854748603,0.8528864059590316
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_avg_set_size,10,1.2997222222222222,0.10057021924321466,1.1902777777777778,1.2201388888888889,1.2784722222222222,1.3555555555555556,1.4944444444444445
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_avg_set_size,10,1.2800744878957169,0.07390731738057121,1.1880819366852886,1.2253258845437616,1.276536312849162,1.3472998137802608,1.3854748603351956
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_singleton_accuracy,10,0.6889898751131596,0.05066709302852755,0.6016483516483516,0.6459917931149092,0.6983255967288253,0.7347273151543436,0.7427101200686106
BBB-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_singleton_accuracy,10,0.6696515535578136,0.049444791488948855,0.6105769230769231,0.6247604499375087,0.6774104622441779,0.7005215066074739,0.7606060606060606
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,coverage,10,0.9610859728506786,0.017998713592972906,0.9276018099547512,0.9513574660633484,0.9660633484162896,0.9683257918552036,0.9864253393665159
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,avg_set_size,10,1.706787330316742,0.05245747238439617,1.6063348416289593,1.6855203619909502,1.7171945701357467,1.7307692307692308,1.7828054298642535
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,singleton_rate,10,0.2932126696832579,0.05245747238439616,0.2171945701357466,0.2692307692307692,0.2828054298642534,0.31447963800904977,0.3936651583710407
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,ambiguous_rate,10,0.706787330316742,0.05245747238439615,0.6063348416289592,0.6855203619909502,0.7171945701357466,0.7307692307692307,0.7828054298642534
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,singleton_accuracy,10,0.8727178811600366,0.04096242451507217,0.8142857142857143,0.8458895853423336,0.8765754019991308,0.8884408602150538,0.9375
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class0_coverage,10,0.9553719008264462,0.019557288539172286,0.9090909090909091,0.9504132231404959,0.9586776859504132,0.9669421487603306,0.9752066115702479
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class1_coverage,10,0.968,0.03326659986633239,0.91,0.9475,0.98,0.99,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class0_avg_set_size,10,1.8033057851239669,0.05506886363291798,1.6942148760330578,1.7851239669421488,1.8099173553719008,1.8388429752066116,1.884297520661157
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class1_avg_set_size,10,1.59,0.061824123303304654,1.5,1.545,1.58,1.635,1.7
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class0_singleton_accuracy,10,0.7662210401599197,0.10462164222928352,0.5,0.7449392712550607,0.7967032967032968,0.8277027027027027,0.8709677419354839
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,class1_singleton_accuracy,10,0.9275476295509891,0.06971478169895987,0.8181818181818182,0.8828267477203647,0.9503968253968254,0.9755639097744361,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,coverage,10,0.958371040723982,0.026107024462647125,0.9095022624434389,0.9547511312217195,0.9592760180995475,0.9773755656108597,0.9909502262443439
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,avg_set_size,10,1.695475113122172,0.08203381279742544,1.5158371040723981,1.6617647058823528,1.7171945701357467,1.744343891402715,1.7918552036199096
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,singleton_rate,10,0.3045248868778281,0.08203381279742543,0.2081447963800905,0.25565610859728505,0.2828054298642534,0.3382352941176471,0.4841628959276018
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,ambiguous_rate,10,0.6954751131221719,0.08203381279742541,0.5158371040723982,0.6617647058823529,0.7171945701357466,0.744343891402715,0.7918552036199095
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,singleton_accuracy,10,0.8735023968489098,0.053076758154532694,0.7976190476190477,0.8438209904588824,0.8652450090744102,0.9082539682539683,0.9565217391304348
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class0_coverage,10,0.9867768595041323,0.011816865338582491,0.9669421487603306,0.9834710743801653,0.9917355371900827,0.9917355371900827,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class1_coverage,10,0.924,0.053166405433005035,0.84,0.9025000000000001,0.935,0.9624999999999999,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class0_avg_set_size,10,1.7289256198347107,0.09854406896212836,1.5206611570247934,1.7045454545454546,1.7479338842975207,1.8057851239669422,1.8264462809917354
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class1_avg_set_size,10,1.655,0.07027722880769338,1.51,1.63,1.65,1.705,1.75
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class0_singleton_accuracy,10,0.9519773057999876,0.03780701521805708,0.8857142857142857,0.9326508620689655,0.9582608695652174,0.975421863536317,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.05,marginal,class1_singleton_accuracy,10,0.7946852942742398,0.12354932186146636,0.5675675675675675,0.7516891891891893,0.7825361512791991,0.875,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,coverage,10,0.9131221719457014,0.039722906114947866,0.8506787330316742,0.8880090497737556,0.9072398190045249,0.9434389140271493,0.9683257918552036
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,avg_set_size,10,1.553393665158371,0.09839938482786237,1.420814479638009,1.4705882352941175,1.5384615384615383,1.6357466063348416,1.6968325791855203
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,singleton_rate,10,0.446606334841629,0.09839938482786237,0.3031674208144796,0.3642533936651584,0.46153846153846156,0.5294117647058824,0.579185520361991
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,ambiguous_rate,10,0.5533936651583711,0.09839938482786237,0.42081447963800905,0.47058823529411764,0.5384615384615384,0.6357466063348416,0.6968325791855203
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,singleton_accuracy,10,0.8142566607211386,0.05770336709082995,0.7027027027027027,0.7896597859327217,0.8115131578947368,0.8448426573426573,0.8955223880597015
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class0_coverage,10,0.9041322314049587,0.04163335644586791,0.8099173553719008,0.8863636363636365,0.9049586776859504,0.9318181818181819,0.9586776859504132
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class1_coverage,10,0.924,0.047888759989514584,0.84,0.9,0.92,0.9624999999999999,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class0_avg_set_size,10,1.6421487603305784,0.10512087710805854,1.5041322314049588,1.5661157024793388,1.6322314049586777,1.7293388429752066,1.7851239669421488
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class1_avg_set_size,10,1.4460000000000002,0.09276014469827248,1.32,1.3924999999999998,1.4249999999999998,1.5225,1.59
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class0_singleton_accuracy,10,0.7346190571015869,0.07443675060821511,0.5490196078431373,0.7184615384615385,0.7427431059506531,0.7837719298245615,0.8148148148148148
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,label_conditional,class1_singleton_accuracy,10,0.8716836123442704,0.07260479596752446,0.7377049180327869,0.836864406779661,0.8639705882352942,0.92,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,coverage,10,0.9131221719457014,0.028601994126415817,0.8733031674208145,0.8891402714932126,0.9095022624434389,0.9400452488687783,0.9502262443438914
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,avg_set_size,10,1.5144796380090497,0.09064969645160754,1.3665158371040724,1.4536199095022624,1.5203619909502262,1.6006787330316743,1.6153846153846154
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,singleton_rate,10,0.48552036199095017,0.09064969645160752,0.38461538461538464,0.3993212669683258,0.4796380090497738,0.5463800904977376,0.6334841628959276
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,ambiguous_rate,10,0.5144796380090498,0.09064969645160753,0.3665158371040724,0.45361990950226244,0.5203619909502262,0.6006787330316742,0.6153846153846154
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,singleton_accuracy,10,0.8251825109352511,0.030199928931416584,0.7807017543859649,0.8056561859193438,0.8133668101386896,0.849887556221889,0.8735632183908046
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class0_coverage,10,0.9694214876033058,0.017004186624805472,0.9421487603305785,0.9669421487603306,0.9669421487603306,0.9731404958677685,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class1_coverage,10,0.845,0.05967504596656053,0.76,0.805,0.845,0.8975,0.92
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class0_avg_set_size,10,1.518181818181818,0.09940667428022114,1.3801652892561984,1.4462809917355373,1.524793388429752,1.6074380165289255,1.6446280991735538
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class1_avg_set_size,10,1.51,0.08419553960210062,1.35,1.4625,1.5150000000000001,1.5675000000000001,1.62
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class0_singleton_accuracy,10,0.9372396276290006,0.0331397692017562,0.8970588235294118,0.9157620495006513,0.9222641509433962,0.9503763440860216,1.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.1,marginal,class1_singleton_accuracy,10,0.6915825649349294,0.08493000613674119,0.52,0.636870026525199,0.7014842300556586,0.7630813953488372,0.7894736842105263
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,coverage,10,0.8063348416289593,0.049236092339313836,0.751131221719457,0.7579185520361991,0.8122171945701357,0.8427601809954751,0.8914027149321267
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,avg_set_size,10,1.252941176470588,0.11740412710751064,1.1040723981900453,1.1493212669683257,1.2669683257918551,1.333710407239819,1.4524886877828054
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,singleton_rate,10,0.7470588235294119,0.11740412710751066,0.5475113122171946,0.666289592760181,0.7330316742081449,0.8506787330316743,0.8959276018099548
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,ambiguous_rate,10,0.2529411764705883,0.11740412710751065,0.10407239819004525,0.1493212669683258,0.2669683257918552,0.333710407239819,0.45248868778280543
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,singleton_accuracy,10,0.7442366816472997,0.03137674116738896,0.6978021978021978,0.7291280148423006,0.7388314785373609,0.762737508796622,0.8016528925619835
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class0_coverage,10,0.8016528925619835,0.06389759506745564,0.6859504132231405,0.7768595041322314,0.8140495867768596,0.8388429752066116,0.8925619834710744
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class1_coverage,10,0.812,0.06579429222120176,0.69,0.76,0.825,0.865,0.89
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class0_avg_set_size,10,1.297520661157025,0.13234613938803652,1.1322314049586777,1.1756198347107438,1.322314049586777,1.3801652892561984,1.537190082644628
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class1_avg_set_size,10,1.1990000000000003,0.1036500522591925,1.05,1.1175000000000002,1.1949999999999998,1.2775,1.35
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class0_singleton_accuracy,10,0.7198928298844922,0.06288459044581707,0.6161616161616161,0.6726315789473685,0.7263366336633663,0.7776785714285714,0.7866666666666666
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,label_conditional,class1_singleton_accuracy,10,0.7694915515459823,0.05856309748630751,0.6666666666666666,0.7401315789473684,0.7746376811594203,0.8218721037998147,0.8356164383561644
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,coverage,10,0.8058823529411765,0.037764662388860275,0.7420814479638009,0.7760180995475113,0.8167420814479638,0.831447963800905,0.8552036199095022
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,avg_set_size,10,1.1941176470588235,0.10308293048262838,1.0361990950226245,1.1131221719457014,1.2330316742081449,1.2669683257918551,1.3076923076923077
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,singleton_rate,10,0.8058823529411765,0.10308293048262844,0.6923076923076923,0.7330316742081447,0.7669683257918551,0.8868778280542986,0.9638009049773756
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,ambiguous_rate,10,0.19411764705882356,0.10308293048262843,0.03619909502262444,0.11312217194570134,0.2330316742081448,0.2669683257918552,0.3076923076923077
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,singleton_accuracy,10,0.7607901082012185,0.018034076870029694,0.7311320754716981,0.7546481693363845,0.7629977395235611,0.7706679894179894,0.7908496732026143
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class0_coverage,10,0.909090909090909,0.03282748013171621,0.8512396694214877,0.890495867768595,0.9173553719008265,0.9235537190082646,0.9586776859504132
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class1_coverage,10,0.681,0.051736511929841834,0.58,0.6575,0.7,0.72,0.73
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class0_avg_set_size,10,1.178512396694215,0.09772433634301271,1.0330578512396693,1.0888429752066116,1.21900826446281,1.2479338842975207,1.2892561983471074
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class1_avg_set_size,10,1.2129999999999999,0.11294541454466699,1.03,1.1424999999999998,1.24,1.3,1.35
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class0_singleton_accuracy,10,0.8915852911377318,0.028834796046403443,0.8461538461538461,0.8695862960568843,0.8941532258064516,0.9017102515660733,0.9418604651162791
BBB-B,landmark_still_registered,score_free,56,id_test,0.2,marginal,class1_singleton_accuracy,10,0.5941438446793994,0.03519858540475734,0.5172413793103449,0.5773684210526315,0.5956089119619294,0.6205730036752423,0.6391752577319587
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,coverage,10,0.9431743421052632,0.023668246376163486,0.9029605263157895,0.9276315789473685,0.9420230263157895,0.9564144736842105,0.9835526315789473
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,avg_set_size,10,1.7239309210526315,0.05761674071395732,1.6373355263157894,1.6957236842105263,1.717516447368421,1.7259457236842106,1.830592105263158
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,singleton_rate,10,0.27606907894736843,0.057616740713957296,0.16940789473684212,0.2740542763157895,0.282483552631579,0.3042763157894737,0.3626644736842105
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,ambiguous_rate,10,0.7239309210526315,0.05761674071395729,0.6373355263157895,0.6957236842105263,0.717516447368421,0.7259457236842105,0.8305921052631579
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,singleton_accuracy,10,0.8004765939940087,0.06423647552544538,0.6731301939058172,0.7626763025993706,0.8141060221898545,0.8367862296433725,0.9029126213592233
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class0_coverage,10,0.9186980609418282,0.04039664951659489,0.8448753462603878,0.8898891966759003,0.9272853185595568,0.9418282548476454,0.9806094182825484
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class1_coverage,10,0.9789473684210526,0.014572399445822516,0.9412955465587044,0.9752024291497976,0.9858299595141701,0.9878542510121457,0.9878542510121457
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class0_avg_set_size,10,1.8347645429362882,0.06956852905558877,1.706371191135734,1.8130193905817173,1.8296398891966759,1.8431440443213296,1.9501385041551247
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class1_avg_set_size,10,1.5619433198380566,0.04539711575482279,1.5182186234817814,1.5349190283400809,1.5465587044534415,1.5703441295546559,1.6558704453441295
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class0_singleton_accuracy,10,0.487750554143089,0.18938098509552065,0.17037037037037037,0.33715780998389694,0.5073051948051948,0.6143162393162394,0.7783018867924528
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,label_conditional,class1_singleton_accuracy,10,0.9524850324176313,0.030685951127021913,0.8733624454148472,0.9470124182614434,0.9661367249602544,0.9692910301605954,0.9747899159663865
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,coverage,10,0.9592927631578947,0.02420754281173524,0.9185855263157895,0.9510690789473685,0.9683388157894737,0.9751233552631579,0.9860197368421053
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,avg_set_size,10,1.7310855263157894,0.08597760350956384,1.5641447368421053,1.673314144736842,1.7545230263157894,1.7892680921052633,1.832236842105263
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,singleton_rate,10,0.2689144736842105,0.08597760350956386,0.16776315789473684,0.21073190789473684,0.2454769736842105,0.32668585526315785,0.43585526315789475
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,ambiguous_rate,10,0.7310855263157895,0.08597760350956385,0.5641447368421053,0.673314144736842,0.7545230263157894,0.7892680921052632,0.8322368421052632
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,singleton_accuracy,10,0.8556046273048177,0.06197877323399666,0.6990881458966566,0.8621543778801843,0.8638911909520792,0.8927644149713387,0.9166666666666666
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class0_coverage,10,0.963157894736842,0.036762063117154645,0.8739612188365651,0.9681440443213296,0.9709141274238227,0.9882271468144044,0.9903047091412742
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class1_coverage,10,0.9536437246963564,0.03126494754345826,0.8987854251012146,0.9326923076923077,0.965587044534413,0.9762145748987854,0.9838056680161943
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class0_avg_set_size,10,1.7940443213296402,0.10819697404563206,1.605263157894737,1.704639889196676,1.8199445983379503,1.8732686980609419,1.9168975069252077
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class1_avg_set_size,10,1.6390688259109312,0.06069162158175879,1.5040485829959513,1.6113360323886639,1.6406882591093117,1.6786437246963564,1.708502024291498
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class0_singleton_accuracy,10,0.8072817113413839,0.18546243073642296,0.3157894736842105,0.8097744360902256,0.8538804071246819,0.905275974025974,0.9666666666666667
BBB-B,landmark_still_registered,score_free,56,ood_test,0.05,marginal,class1_singleton_accuracy,10,0.8760244030924831,0.07248887166957473,0.7222222222222222,0.8321816068199432,0.9009184308841842,0.9255702979515829,0.9591836734693877
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,coverage,10,0.8740953947368422,0.047936939311214746,0.7771381578947368,0.8458059210526315,0.878700657894737,0.9083059210526315,0.9350328947368421
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,avg_set_size,10,1.5601151315789474,0.0858765549235521,1.4638157894736843,1.4938322368421053,1.5238486842105263,1.6101973684210527,1.6973684210526316
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,singleton_rate,10,0.4398848684210527,0.08587655492355209,0.3026315789473684,0.38980263157894735,0.4761513157894737,0.5061677631578947,0.5361842105263158
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,ambiguous_rate,10,0.5601151315789474,0.08587655492355206,0.46381578947368424,0.49383223684210525,0.5238486842105263,0.6101973684210527,0.6973684210526315
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,singleton_accuracy,10,0.719304658037869,0.07086914753111306,0.5643086816720257,0.6805385556915544,0.7353723404255319,0.7758179959100204,0.7853260869565217
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class0_coverage,10,0.8195290858725762,0.08534236476027694,0.6357340720221607,0.7683518005540166,0.8372576177285318,0.8857340720221607,0.909972299168975
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class1_coverage,10,0.9538461538461538,0.030637547608902877,0.8987854251012146,0.9498987854251012,0.9605263157894737,0.9762145748987854,0.9838056680161943
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class0_avg_set_size,10,1.6541551246537396,0.10751715560566201,1.5124653739612188,1.5723684210526316,1.6246537396121883,1.7229916897506925,1.8157894736842106
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class1_avg_set_size,10,1.422672064777328,0.05956907446879388,1.3562753036437247,1.3775303643724697,1.408906882591093,1.4493927125506072,1.5263157894736843
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class0_singleton_accuracy,10,0.4679849270672139,0.1828043432975724,0.1377049180327869,0.36948349133703823,0.4557825952894855,0.5619837704680481,0.7483870967741936
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,label_conditional,class1_singleton_accuracy,10,0.9208279026310338,0.05048729457167817,0.8251748251748252,0.9194793245291188,0.9334981085659912,0.9541785375118708,0.9747634069400631
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,coverage,10,0.9186677631578949,0.02977344711297939,0.8717105263157895,0.897203947368421,0.9263980263157895,0.9348273026315789,0.9629934210526315
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,avg_set_size,10,1.5700657894736842,0.0979211789985999,1.4136513157894737,1.508223684210526,1.590049342105263,1.6365131578947367,1.714638157894737
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,singleton_rate,10,0.42993421052631575,0.09792117899859988,0.28536184210526316,0.36348684210526316,0.40995065789473684,0.4917763157894737,0.5863486842105263
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,ambiguous_rate,10,0.5700657894736841,0.09792117899859988,0.4136513157894737,0.5082236842105263,0.5900493421052632,0.6365131578947368,0.7146381578947368
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,singleton_accuracy,10,0.8141258328893821,0.0450217896728524,0.7228381374722838,0.7954390041377963,0.8186282467532467,0.8429330103858406,0.8703170028818443
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class0_coverage,10,0.9383656509695291,0.043639189334118325,0.850415512465374,0.9207063711911357,0.948753462603878,0.9726454293628809,0.9833795013850416
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class1_coverage,10,0.8898785425101213,0.054852946041519024,0.7955465587044535,0.853744939271255,0.8927125506072875,0.9347165991902834,0.9655870445344129
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class0_avg_set_size,10,1.612049861495845,0.11753455676310771,1.4265927977839334,1.5231994459833795,1.6357340720221607,1.700831024930748,1.7686980609418284
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class1_avg_set_size,10,1.5087044534412954,0.07733070252918849,1.394736842105263,1.4524291497975708,1.527327935222672,1.5430161943319838,1.6356275303643724
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class0_singleton_accuracy,10,0.8306436793410159,0.13556698259074598,0.5,0.7916986869613359,0.8718800322061191,0.9103279290475652,0.9659090909090909
BBB-B,landmark_still_registered,score_free,56,ood_test,0.1,marginal,class1_singleton_accuracy,10,0.7819377013920803,0.08922057147288404,0.645021645021645,0.7372881355932204,0.7885332599657618,0.8290094339622642,0.9276595744680851
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,coverage,10,0.7444901315789474,0.06373700118004619,0.6644736842105263,0.6907894736842105,0.7306743421052632,0.8001644736842105,0.8388157894736842
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,avg_set_size,10,1.2550986842105263,0.11287723486350512,1.1060855263157894,1.16015625,1.263157894736842,1.324013157894737,1.4761513157894737
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,singleton_rate,10,0.7449013157894737,0.11287723486350515,0.5238486842105263,0.6759868421052632,0.7368421052631579,0.83984375,0.8939144736842105
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,ambiguous_rate,10,0.25509868421052634,0.11287723486350514,0.10608552631578948,0.16015625,0.2631578947368421,0.32401315789473684,0.4761513157894737
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,singleton_accuracy,10,0.6595139272691005,0.055823397736825514,0.5471698113207547,0.6376257782264849,0.6652647543662629,0.6933721260289526,0.7295173961840629
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,class0_coverage,10,0.6649584487534625,0.10788210261112831,0.46814404432132967,0.6135734072022161,0.6578947368421053,0.7628116343490304,0.796398891966759
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,class1_coverage,10,0.8607287449392713,0.06267535423733442,0.7631578947368421,0.8097165991902834,0.8694331983805668,0.9048582995951417,0.951417004048583
BBB-B,landmark_still_registered,score_free,56,ood_test,0.2,label_conditional,class0_avg_set_size,10,1.2934903047091413,0.1313145518757901,1.1218836565096952,1.1838642659279779,1.2950138504155124,1.3704986149584488,1.559556786703601
