analysis_id,estimand,representation,horizon_day,domain,desired_selection_rate,metric,n_repeats,mean,sd,min,q25,median,q75,max
AAA-J,landmark_still_registered,score_free,56,id_test,0.5,selective_accuracy,10,0.8157923747662836,0.06294363498615653,0.6666666666666667,0.8102678571428572,0.8300691244239631,0.8512443438914027,0.8888888888888888
AAA-J,landmark_still_registered,score_free,56,id_test,0.7,selection_rate,10,0.705357142857143,0.05907569417047383,0.6428571428571429,0.6651785714285714,0.6785714285714286,0.75,0.8214285714285714
AAA-J,landmark_still_registered,score_free,56,id_test,0.7,selective_risk,10,0.1897977486703472,0.05062885571458228,0.10526315789473684,0.16814565483476132,0.1876178504085481,0.19535024154589373,0.3076923076923077
AAA-J,landmark_still_registered,score_free,56,id_test,0.7,selective_accuracy,10,0.8102022513296527,0.05062885571458228,0.6923076923076923,0.8046497584541064,0.8123821495914518,0.8318543451652386,0.8947368421052632
AAA-J,landmark_still_registered,score_free,56,id_test,0.8,selection_rate,10,0.7892857142857144,0.06670917012439001,0.6964285714285714,0.7544642857142857,0.7857142857142857,0.8303571428571429,0.8928571428571429
AAA-J,landmark_still_registered,score_free,56,id_test,0.8,selective_risk,10,0.19133454163156577,0.043625396593046685,0.13953488372093023,0.16153846153846155,0.18181818181818182,0.20093356491532782,0.2857142857142857
AAA-J,landmark_still_registered,score_free,56,id_test,0.8,selective_accuracy,10,0.8086654583684343,0.04362539659304668,0.7142857142857143,0.7990664350846721,0.8181818181818181,0.8384615384615385,0.8604651162790697
AAA-J,landmark_still_registered,score_free,56,id_test,0.9,selection_rate,10,0.8839285714285714,0.05340582870513799,0.8035714285714286,0.84375,0.8839285714285714,0.9285714285714286,0.9642857142857143
AAA-J,landmark_still_registered,score_free,56,id_test,0.9,selective_risk,10,0.20562182261204334,0.029367651965140067,0.15555555555555556,0.19169394435351883,0.19782608695652176,0.2212519623233909,0.25
AAA-J,landmark_still_registered,score_free,56,id_test,0.9,selective_accuracy,10,0.7943781773879567,0.029367651965140077,0.75,0.778748037676609,0.8021739130434783,0.8083060556464812,0.8444444444444444
AAA-J,landmark_still_registered,score_free,56,id_test,0.95,selection_rate,10,0.9196428571428571,0.041453536539238466,0.8571428571428571,0.8883928571428572,0.9285714285714286,0.9464285714285714,0.9642857142857143
AAA-J,landmark_still_registered,score_free,56,id_test,0.95,selective_risk,10,0.2129490168910654,0.030125322716762524,0.18518518518518517,0.18870192307692307,0.205814401232191,0.22596153846153846,0.2777777777777778
AAA-J,landmark_still_registered,score_free,56,id_test,0.95,selective_accuracy,10,0.7870509831089346,0.030125322716762527,0.7222222222222222,0.7740384615384615,0.794185598767809,0.8112980769230769,0.8148148148148149
AAA-J,landmark_still_registered,score_free,56,ood_test,0.5,selection_rate,10,0.52,0.06124415760539067,0.43174603174603177,0.4880952380952381,0.5206349206349206,0.5380952380952381,0.6476190476190476
AAA-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_risk,10,0.1890332094376212,0.04857715376824453,0.11764705882352941,0.15803717320261437,0.1854575163398693,0.207760989010989,0.29411764705882354
AAA-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_accuracy,10,0.8109667905623787,0.04857715376824454,0.7058823529411764,0.792239010989011,0.8145424836601307,0.8419628267973857,0.8823529411764706
AAA-J,landmark_still_registered,score_free,56,ood_test,0.7,selection_rate,10,0.6733333333333335,0.05390493224702666,0.6031746031746031,0.6301587301587301,0.6666666666666667,0.7166666666666667,0.7555555555555555
AAA-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_risk,10,0.20211604290207702,0.03536380761115195,0.16145833333333334,0.17700228832951947,0.19804050355774494,0.2151316278723879,0.2850467289719626
AAA-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_accuracy,10,0.797883957097923,0.03536380761115196,0.7149532710280374,0.7848683721276121,0.8019594964422551,0.8229977116704805,0.8385416666666666
AAA-J,landmark_still_registered,score_free,56,ood_test,0.8,selection_rate,10,0.7612698412698412,0.041494437022315235,0.6857142857142857,0.7277777777777779,0.7777777777777778,0.7857142857142857,0.8126984126984127
AAA-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_risk,10,0.21071524098577882,0.02542252764195023,0.18518518518518517,0.191,0.21007300204918034,0.21702545987736604,0.27235772357723576
AAA-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_accuracy,10,0.7892847590142212,0.025422527641950243,0.7276422764227642,0.782974540122634,0.7899269979508197,0.809,0.8148148148148149
AAA-J,landmark_still_registered,score_free,56,ood_test,0.9,selection_rate,10,0.8739682539682541,0.03322987219072183,0.8126984126984127,0.8555555555555555,0.8761904761904762,0.8920634920634921,0.926984126984127
AAA-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_risk,10,0.2205148867941274,0.017680693377026872,0.20921985815602837,0.2104834524907749,0.21496742917739736,0.21907962351922972,0.26765799256505574
AAA-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_accuracy,10,0.7794851132058727,0.017680693377026862,0.7323420074349443,0.7809203764807703,0.7850325708226027,0.7895165475092251,0.7907801418439716
AAA-J,landmark_still_registered,score_free,56,ood_test,0.95,selection_rate,10,0.9209523809523809,0.037635378471831675,0.8571428571428571,0.8896825396825396,0.9301587301587302,0.9531746031746032,0.9682539682539683
AAA-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_risk,10,0.22304599495280802,0.01208516182296583,0.2147887323943662,0.21524715711301926,0.2184169142058361,0.22326018632843192,0.25245901639344265
AAA-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_accuracy,10,0.7769540050471919,0.01208516182296581,0.7475409836065574,0.7767398136715681,0.7815830857941639,0.7847528428869808,0.7852112676056338
BBB-B,landmark_still_registered,score_free,14,id_test,0.5,selection_rate,10,0.521900826446281,0.043906781683105765,0.45041322314049587,0.5134297520661156,0.5268595041322315,0.5361570247933884,0.6033057851239669
BBB-B,landmark_still_registered,score_free,14,id_test,0.5,selective_risk,10,0.19941145134448143,0.02674738682827908,0.13709677419354838,0.20253265371137305,0.2082547663943013,0.2142907551164432,0.224
BBB-B,landmark_still_registered,score_free,14,id_test,0.5,selective_accuracy,10,0.8005885486555184,0.026747386828279082,0.776,0.7857092448835568,0.7917452336056987,0.7974673462886269,0.8629032258064516
BBB-B,landmark_still_registered,score_free,14,id_test,0.7,selection_rate,10,0.7053719008264463,0.040207647328053875,0.6487603305785123,0.6745867768595042,0.7107438016528925,0.7210743801652892,0.768595041322314
BBB-B,landmark_still_registered,score_free,14,id_test,0.7,selective_risk,10,0.23565747134937656,0.0274527109648807,0.18562874251497005,0.22364906513252517,0.2384971098265896,0.2511792452830189,0.27906976744186046
BBB-B,landmark_still_registered,score_free,14,id_test,0.7,selective_accuracy,10,0.7643425286506235,0.02745271096488071,0.7209302325581395,0.7488207547169812,0.7615028901734104,0.7763509348674749,0.8143712574850299
BBB-B,landmark_still_registered,score_free,14,id_test,0.8,selection_rate,10,0.7842975206611571,0.04010133707827077,0.7148760330578512,0.7603305785123967,0.7830578512396694,0.8006198347107438,0.8471074380165289
BBB-B,landmark_still_registered,score_free,14,id_test,0.8,selective_risk,10,0.24810751322160057,0.0193176108073392,0.22099447513812154,0.23221127531472358,0.24866770054983786,0.2613725987268323,0.2736842105263158
BBB-B,landmark_still_registered,score_free,14,id_test,0.8,selective_accuracy,10,0.7518924867783994,0.019317610807339194,0.7263157894736842,0.7386274012731677,0.7513322994501621,0.7677887246852765,0.7790055248618785
BBB-B,landmark_still_registered,score_free,14,id_test,0.9,selection_rate,10,0.8917355371900826,0.029271187788737194,0.8305785123966942,0.8770661157024793,0.8925619834710743,0.9163223140495869,0.9214876033057852
BBB-B,landmark_still_registered,score_free,14,id_test,0.9,selective_risk,10,0.26866771305853576,0.02387919277395831,0.22885572139303484,0.2525376054787819,0.26884677214654373,0.2846939456645084,0.3013698630136986
BBB-B,landmark_still_registered,score_free,14,id_test,0.9,selective_accuracy,10,0.7313322869414642,0.023879192773958294,0.6986301369863014,0.7153060543354917,0.7311532278534563,0.7474623945212181,0.7711442786069651
BBB-B,landmark_still_registered,score_free,14,id_test,0.95,selection_rate,10,0.9433884297520662,0.02517686302482401,0.9090909090909091,0.9245867768595042,0.9400826446280992,0.9566115702479339,0.9834710743801653
BBB-B,landmark_still_registered,score_free,14,id_test,0.95,selective_risk,10,0.2768494413779191,0.022549434799298006,0.24890829694323144,0.2579684114494241,0.27669516082294987,0.2942477876106195,0.3094170403587444
BBB-B,landmark_still_registered,score_free,14,id_test,0.95,selective_accuracy,10,0.7231505586220808,0.022549434799298003,0.6905829596412556,0.7057522123893805,0.7233048391770501,0.7420315885505758,0.7510917030567685
BBB-B,landmark_still_registered,score_free,14,ood_test,0.5,selection_rate,10,0.466030230708035,0.04458175970077867,0.3937947494033413,0.44232299124900554,0.4538583929992045,0.4930389817024662,0.5576770087509945
BBB-B,landmark_still_registered,score_free,14,ood_test,0.5,selective_risk,10,0.2789581486770393,0.01456565590077319,0.2545454545454545,0.27200066225165564,0.27920529506150826,0.28371681415929206,0.30601092896174864
BBB-B,landmark_still_registered,score_free,14,ood_test,0.5,selective_accuracy,10,0.7210418513229607,0.014565655900773194,0.6939890710382514,0.7162831858407079,0.7207947049384917,0.7279993377483444,0.7454545454545455
BBB-B,landmark_still_registered,score_free,14,ood_test,0.7,selection_rate,10,0.6766905330151154,0.04232152906928977,0.6022275258552108,0.6429992044550518,0.6821797931583135,0.7082338902147971,0.7303102625298329
BBB-B,landmark_still_registered,score_free,14,ood_test,0.7,selective_risk,10,0.3136427615559776,0.014167867508921843,0.29052369077306733,0.30546326319113637,0.31261932035127915,0.32578508829264574,0.33517089305402425
BBB-B,landmark_still_registered,score_free,14,ood_test,0.7,selective_accuracy,10,0.6863572384440223,0.014167867508921841,0.6648291069459757,0.6742149117073543,0.6873806796487208,0.6945367368088636,0.7094763092269327
BBB-B,landmark_still_registered,score_free,14,ood_test,0.8,selection_rate,10,0.7689737470167064,0.03283801231866663,0.7199681782020684,0.7416467780429594,0.7744630071599046,0.7877883850437549,0.8289578361177407
BBB-B,landmark_still_registered,score_free,14,ood_test,0.8,selective_risk,10,0.3235171776265791,0.013924741567617109,0.3027027027027027,0.3173095694298832,0.3215597709855641,0.3351657111418157,0.34517766497461927
BBB-B,landmark_still_registered,score_free,14,ood_test,0.8,selective_accuracy,10,0.6764828223734208,0.013924741567617098,0.6548223350253808,0.6648342888581843,0.678440229014436,0.6826904305701167,0.6972972972972973
BBB-B,landmark_still_registered,score_free,14,ood_test,0.9,selection_rate,10,0.8884645982498011,0.019857838810479502,0.8512330946698489,0.8816626889419252,0.8854415274463008,0.8941925218774861,0.9315831344470963
BBB-B,landmark_still_registered,score_free,14,ood_test,0.9,selective_risk,10,0.3383257809298379,0.01152177303060611,0.32429990966576333,0.3294291180290014,0.3340798937280577,0.34946169232838026,0.35504014272970563
BBB-B,landmark_still_registered,score_free,14,ood_test,0.9,selective_accuracy,10,0.6616742190701622,0.011521773030606124,0.6449598572702944,0.6505383076716198,0.6659201062719423,0.6705708819709987,0.6757000903342367
BBB-B,landmark_still_registered,score_free,14,ood_test,0.95,selection_rate,10,0.9420843277645187,0.016504442297393725,0.9148766905330151,0.9301909307875895,0.9459029435163087,0.9524661893396977,0.9681782020684169
BBB-B,landmark_still_registered,score_free,14,ood_test,0.95,selective_risk,10,0.3449011121140226,0.01058616204737596,0.32956521739130434,0.3364532086994349,0.34417463223776273,0.3545298365492876,0.3595976529756915
BBB-B,landmark_still_registered,score_free,14,ood_test,0.95,selective_accuracy,10,0.6550988878859774,0.010586162047375926,0.6404023470243085,0.6454701634507124,0.6558253677622372,0.663546791300565,0.6704347826086956
BBB-B,landmark_still_registered,score_free,56,id_test,0.5,selection_rate,10,0.4850678733031675,0.05666857558998399,0.4072398190045249,0.4479638009049774,0.48190045248868774,0.5192307692307693,0.579185520361991
BBB-B,landmark_still_registered,score_free,56,id_test,0.5,selective_risk,10,0.17871841285169782,0.01887911101380175,0.14444444444444443,0.17189132706374086,0.1795209843990332,0.18586309523809524,0.21505376344086022
BBB-B,landmark_still_registered,score_free,56,id_test,0.5,selective_accuracy,10,0.8212815871483021,0.01887911101380176,0.7849462365591398,0.8141369047619047,0.8204790156009669,0.8281086729362591,0.8555555555555556
BBB-B,landmark_still_registered,score_free,56,id_test,0.7,selection_rate,10,0.6968325791855203,0.052725666042077034,0.6380090497737556,0.6628959276018099,0.6787330316742082,0.7285067873303167,0.8054298642533937
BBB-B,landmark_still_registered,score_free,56,id_test,0.7,selective_risk,10,0.21760775184979536,0.01385354195868827,0.19333333333333333,0.21224817257978248,0.2190909090909091,0.22526379118844872,0.23595505617977527
BBB-B,landmark_still_registered,score_free,56,id_test,0.7,selective_accuracy,10,0.7823922481502046,0.013853541958688258,0.7640449438202247,0.7747362088115513,0.780909090909091,0.7877518274202175,0.8066666666666666
BBB-B,landmark_still_registered,score_free,56,id_test,0.8,selection_rate,10,0.790497737556561,0.04678391683461659,0.7375565610859729,0.7658371040723981,0.7714932126696833,0.7975113122171946,0.8733031674208145
BBB-B,landmark_still_registered,score_free,56,id_test,0.8,selective_risk,10,0.23701725615031669,0.016863506966904637,0.19883040935672514,0.23322985929980528,0.23615928722029517,0.24602858092389499,0.26424870466321243
BBB-B,landmark_still_registered,score_free,56,id_test,0.8,selective_accuracy,10,0.7629827438496833,0.01686350696690465,0.7357512953367875,0.753971419076105,0.7638407127797049,0.7667701407001948,0.8011695906432749
BBB-B,landmark_still_registered,score_free,56,id_test,0.9,selection_rate,10,0.8954751131221721,0.0384807570355666,0.8190045248868778,0.8733031674208145,0.8981900452488688,0.9185520361990951,0.9592760180995475
BBB-B,landmark_still_registered,score_free,56,id_test,0.9,selective_risk,10,0.2575657038434477,0.016925995075039904,0.22448979591836735,0.24739583333333331,0.25992155901458514,0.2679009433962264,0.28431372549019607
BBB-B,landmark_still_registered,score_free,56,id_test,0.9,selective_accuracy,10,0.7424342961565522,0.0169259950750399,0.7156862745098039,0.7320990566037736,0.7400784409854149,0.7526041666666667,0.7755102040816326
BBB-B,landmark_still_registered,score_free,56,id_test,0.95,selection_rate,10,0.9470588235294117,0.01823104569338377,0.9230769230769231,0.9298642533936652,0.9502262443438914,0.9570135746606335,0.9773755656108597
BBB-B,landmark_still_registered,score_free,56,id_test,0.95,selective_risk,10,0.27138271767927413,0.025808113831154007,0.23333333333333334,0.2630173564753004,0.269524959742351,0.28614982578397213,0.3170731707317073
BBB-B,landmark_still_registered,score_free,56,id_test,0.95,selective_accuracy,10,0.7286172823207259,0.025808113831154007,0.6829268292682926,0.7138501742160278,0.730475040257649,0.7369826435246997,0.7666666666666666
BBB-B,landmark_still_registered,score_free,56,ood_test,0.5,selection_rate,10,0.42944078947368414,0.03673000122720957,0.3807565789473684,0.41426809210526316,0.423108552631579,0.4370888157894737,0.4909539473684211
BBB-B,landmark_still_registered,score_free,56,ood_test,0.5,selective_risk,10,0.1886102572973925,0.04046331950607317,0.14042553191489363,0.17273273387811924,0.18818106013227964,0.19057198312103663,0.29133858267716534
BBB-B,landmark_still_registered,score_free,56,ood_test,0.5,selective_accuracy,10,0.8113897427026077,0.04046331950607315,0.7086614173228347,0.8094280168789634,0.8118189398677204,0.8272672661218807,0.8595744680851064
BBB-B,landmark_still_registered,score_free,56,ood_test,0.7,selection_rate,10,0.6486842105263159,0.04223946938960259,0.5986842105263158,0.6116365131578947,0.6513157894736843,0.674342105263158,0.7113486842105263
BBB-B,landmark_still_registered,score_free,56,ood_test,0.7,selective_risk,10,0.2463497376713361,0.04235965146189055,0.18818681318681318,0.23297442989388123,0.24013839933651254,0.25943777542494134,0.3371501272264631
BBB-B,landmark_still_registered,score_free,56,ood_test,0.7,selective_accuracy,10,0.7536502623286638,0.04235965146189055,0.6628498727735369,0.7405622245750587,0.7598616006634875,0.7670255701061188,0.8118131868131868
BBB-B,landmark_still_registered,score_free,56,ood_test,0.8,selection_rate,10,0.7505756578947369,0.04475351816063095,0.680921052631579,0.7280016447368421,0.7450657894736843,0.7596628289473684,0.8495065789473685
BBB-B,landmark_still_registered,score_free,56,ood_test,0.8,selective_risk,10,0.2702619680571478,0.039120008503530486,0.22333333333333333,0.24702299197890343,0.2670402649851991,0.2802995706890021,0.3552036199095023
BBB-B,landmark_still_registered,score_free,56,ood_test,0.8,selective_accuracy,10,0.7297380319428521,0.03912000850353049,0.6447963800904977,0.7197004293109979,0.7329597350148008,0.7529770080210966,0.7766666666666666
BBB-B,landmark_still_registered,score_free,56,ood_test,0.9,selection_rate,10,0.879111842105263,0.03396247722961588,0.7919407894736842,0.8727384868421053,0.885279605263158,0.9000822368421053,0.9120065789473685
BBB-B,landmark_still_registered,score_free,56,ood_test,0.9,selective_risk,10,0.2949715357419088,0.03919095328979834,0.2542533081285444,0.2705660898102109,0.2855678124885881,0.30738671490394526,0.3876040703052729
BBB-B,landmark_still_registered,score_free,56,ood_test,0.9,selective_accuracy,10,0.7050284642580913,0.039190953289798346,0.6123959296947271,0.6926132850960547,0.7144321875114119,0.7294339101897891,0.7457466918714556
BBB-B,landmark_still_registered,score_free,56,ood_test,0.95,selection_rate,10,0.9407072368421053,0.00986423217627009,0.9235197368421053,0.9350328947368421,0.9407894736842105,0.946751644736842,0.9547697368421053
BBB-B,landmark_still_registered,score_free,56,ood_test,0.95,selective_risk,10,0.30745461087812626,0.03570079355745887,0.2631578947368421,0.287233240897034,0.3024067456532535,0.3159919376643807,0.39045936395759717
BBB-B,landmark_still_registered,score_free,56,ood_test,0.95,selective_accuracy,10,0.6925453891218737,0.035700793557458886,0.6095406360424028,0.6840080623356193,0.6975932543467465,0.712766759102966,0.736842105263158
BBB-J,landmark_still_registered,score_free,14,id_test,0.5,selection_rate,10,0.48781362007168455,0.037608798249676494,0.44086021505376344,0.4632616487455197,0.4838709677419355,0.49551971326164873,0.5555555555555556
BBB-J,landmark_still_registered,score_free,14,id_test,0.5,selective_risk,10,0.22703334070087297,0.02958617029211802,0.18421052631578946,0.2028538933559035,0.23135616819827345,0.23797534749541044,0.28
BBB-J,landmark_still_registered,score_free,14,id_test,0.5,selective_accuracy,10,0.7729666592991269,0.029586170292118023,0.72,0.7620246525045895,0.7686438318017266,0.7971461066440966,0.8157894736842105
BBB-J,landmark_still_registered,score_free,14,id_test,0.7,selection_rate,10,0.6921146953405019,0.05208997840044921,0.6057347670250897,0.6774193548387096,0.6953405017921147,0.717741935483871,0.7849462365591398
BBB-J,landmark_still_registered,score_free,14,id_test,0.7,selective_risk,10,0.2800399654740841,0.025932646366985,0.24338624338624337,0.2610304719792368,0.2813186813186813,0.29381443298969073,0.3275862068965517
BBB-J,landmark_still_registered,score_free,14,id_test,0.7,selective_accuracy,10,0.7199600345259158,0.025932646366985015,0.6724137931034483,0.7061855670103092,0.7186813186813187,0.7389695280207632,0.7566137566137566
BBB-J,landmark_still_registered,score_free,14,id_test,0.8,selection_rate,10,0.7910394265232974,0.034875450370570035,0.7275985663082437,0.775089605734767,0.8010752688172043,0.8154121863799284,0.8279569892473119
BBB-J,landmark_still_registered,score_free,14,id_test,0.8,selective_risk,10,0.29570107596302336,0.027707119069872364,0.2570093457943925,0.2789528432732316,0.29421152603442535,0.30219492314857943,0.35960591133004927
BBB-J,landmark_still_registered,score_free,14,id_test,0.8,selective_accuracy,10,0.7042989240369767,0.027707119069872364,0.6403940886699507,0.6978050768514206,0.7057884739655746,0.7210471567267684,0.7429906542056075
BBB-J,landmark_still_registered,score_free,14,id_test,0.9,selection_rate,10,0.8978494623655914,0.02396941773923402,0.8387096774193549,0.8933691756272402,0.9050179211469533,0.9121863799283154,0.921146953405018
BBB-J,landmark_still_registered,score_free,14,id_test,0.9,selective_risk,10,0.3113936389814075,0.023064706240443014,0.28112449799196787,0.29820750219159964,0.31102844299775245,0.315125,0.36752136752136755
BBB-J,landmark_still_registered,score_free,14,id_test,0.9,selective_accuracy,10,0.6886063610185925,0.02306470624044301,0.6324786324786325,0.6848749999999999,0.6889715570022475,0.7017924978084003,0.7188755020080322
BBB-J,landmark_still_registered,score_free,14,id_test,0.95,selection_rate,10,0.9455197132616489,0.015374631246972904,0.921146953405018,0.9363799283154122,0.9444444444444444,0.9560931899641577,0.9713261648745519
BBB-J,landmark_still_registered,score_free,14,id_test,0.95,selective_risk,10,0.3185553457432619,0.022851533509571594,0.2965779467680608,0.3047481671077177,0.3109965874094831,0.3226116554631423,0.37547892720306514
BBB-J,landmark_still_registered,score_free,14,id_test,0.95,selective_accuracy,10,0.681444654256738,0.022851533509571604,0.6245210727969348,0.6773883445368576,0.6890034125905169,0.6952518328922823,0.7034220532319392
BBB-J,landmark_still_registered,score_free,14,ood_test,0.5,selection_rate,10,0.7455113636363635,0.07846143125704234,0.5988636363636364,0.7004261363636364,0.7596590909090909,0.798153409090909,0.8477272727272728
BBB-J,landmark_still_registered,score_free,14,ood_test,0.5,selective_risk,10,0.3004897556357319,0.013123034203104938,0.2795138888888889,0.29347712961660566,0.30093468103754806,0.3090713320129523,0.32171581769436997
BBB-J,landmark_still_registered,score_free,14,ood_test,0.5,selective_accuracy,10,0.6995102443642681,0.013123034203104945,0.67828418230563,0.6909286679870477,0.6990653189624519,0.7065228703833943,0.7204861111111112
BBB-J,landmark_still_registered,score_free,14,ood_test,0.7,selection_rate,10,0.8539204545454545,0.04645015230813604,0.7636363636363637,0.8268465909090909,0.8625,0.8811079545454545,0.9079545454545455
BBB-J,landmark_still_registered,score_free,14,ood_test,0.7,selective_risk,10,0.3162824990091302,0.010985307838665893,0.2981586402266289,0.3137608910818229,0.3177139664940688,0.3221404789116281,0.3322884012539185
BBB-J,landmark_still_registered,score_free,14,ood_test,0.7,selective_accuracy,10,0.6837175009908698,0.010985307838665881,0.6677115987460815,0.677859521088372,0.6822860335059312,0.6862391089181771,0.701841359773371
BBB-J,landmark_still_registered,score_free,14,ood_test,0.8,selection_rate,10,0.9015909090909091,0.03051982111964928,0.8352272727272727,0.8860795454545454,0.9088068181818182,0.9161931818181819,0.9386363636363636
BBB-J,landmark_still_registered,score_free,14,ood_test,0.8,selective_risk,10,0.3226351500712014,0.010266727913191775,0.305249513933895,0.3193805970301037,0.32377587906671046,0.3287120417996656,0.3375912408759124
BBB-J,landmark_still_registered,score_free,14,ood_test,0.8,selective_accuracy,10,0.6773648499287986,0.010266727913191782,0.6624087591240876,0.6712879582003344,0.6762241209332895,0.6806194029698962,0.694750486066105
BBB-J,landmark_still_registered,score_free,14,ood_test,0.9,selection_rate,10,0.9523295454545455,0.017739348548202118,0.9073863636363636,0.9518465909090909,0.9579545454545455,0.9616477272727273,0.9670454545454545
BBB-J,landmark_still_registered,score_free,14,ood_test,0.9,selective_risk,10,0.3305564196030211,0.0073891520736766745,0.3168440826549781,0.3279317487460916,0.3292706579330166,0.3372056337264301,0.3401880141010576
BBB-J,landmark_still_registered,score_free,14,ood_test,0.9,selective_accuracy,10,0.6694435803969789,0.007389152073676668,0.6598119858989424,0.6627943662735699,0.6707293420669834,0.6720682512539083,0.6831559173450219
BBB-J,landmark_still_registered,score_free,14,ood_test,0.95,selection_rate,10,0.9769318181818182,0.00824766572425131,0.9659090909090909,0.9711647727272728,0.9769886363636364,0.9816761363636364,0.9886363636363636
BBB-J,landmark_still_registered,score_free,14,ood_test,0.95,selective_risk,10,0.3349361515926171,0.00556395275939315,0.32588235294117646,0.3304853593719524,0.3354786022868118,0.33846786833060616,0.3425287356321839
BBB-J,landmark_still_registered,score_free,14,ood_test,0.95,selective_accuracy,10,0.6650638484073828,0.005563952759393123,0.6574712643678161,0.6615321316693938,0.6645213977131882,0.6695146406280476,0.6741176470588235
BBB-J,landmark_still_registered,score_free,56,id_test,0.5,selection_rate,10,0.5204460966542751,0.04342358232449872,0.44609665427509293,0.49349442379182157,0.5185873605947955,0.5455390334572491,0.6022304832713755
BBB-J,landmark_still_registered,score_free,56,id_test,0.5,selective_risk,10,0.17309741809411988,0.036474794496203826,0.12213740458015267,0.13768939393939394,0.18438187045492982,0.2016593799682035,0.21768707482993196
BBB-J,landmark_still_registered,score_free,56,id_test,0.5,selective_accuracy,10,0.8269025819058801,0.03647479449620385,0.782312925170068,0.7983406200317965,0.8156181295450702,0.862310606060606,0.8778625954198473
BBB-J,landmark_still_registered,score_free,56,id_test,0.7,selection_rate,10,0.7066914498141263,0.040437181635268535,0.654275092936803,0.6737918215613382,0.7026022304832714,0.7323420074349443,0.7843866171003717
BBB-J,landmark_still_registered,score_free,56,id_test,0.7,selective_risk,10,0.20923716158195513,0.016383592016313186,0.18232044198895028,0.19888356324526535,0.20753588516746413,0.22036110376019438,0.233502538071066
BBB-J,landmark_still_registered,score_free,56,id_test,0.7,selective_accuracy,10,0.790762838418045,0.016383592016313193,0.766497461928934,0.7796388962398056,0.7924641148325359,0.8011164367547347,0.8176795580110497
BBB-J,landmark_still_registered,score_free,56,id_test,0.8,selection_rate,10,0.8152416356877323,0.04064927283172473,0.7657992565055762,0.7908921933085502,0.8048327137546468,0.8364312267657993,0.8996282527881041
BBB-J,landmark_still_registered,score_free,56,id_test,0.8,selective_risk,10,0.2374087553331537,0.021142440691981308,0.2087378640776699,0.22182914046121593,0.23023445463812436,0.25836536613492217,0.26666666666666666
BBB-J,landmark_still_registered,score_free,56,id_test,0.8,selective_accuracy,10,0.7625912446668464,0.021142440691981287,0.7333333333333334,0.7416346338650779,0.7697655453618757,0.7781708595387841,0.7912621359223301
BBB-J,landmark_still_registered,score_free,56,id_test,0.9,selection_rate,10,0.9022304832713756,0.039538636092263706,0.8401486988847584,0.8782527881040892,0.9033457249070632,0.9265799256505576,0.9591078066914498
BBB-J,landmark_still_registered,score_free,56,id_test,0.9,selective_risk,10,0.26034165757236033,0.01941072687643563,0.22566371681415928,0.2522410358565737,0.26549124513618677,0.2750428898208159,0.2809917355371901
BBB-J,landmark_still_registered,score_free,56,id_test,0.9,selective_accuracy,10,0.7396583424276396,0.019410726876435625,0.71900826446281,0.7249571101791841,0.7345087548638133,0.7477589641434264,0.7743362831858407
BBB-J,landmark_still_registered,score_free,56,id_test,0.95,selection_rate,10,0.9524163568773234,0.021376811551769816,0.9107806691449815,0.9377323420074349,0.9572490706319703,0.9656133828996283,0.9851301115241635
BBB-J,landmark_still_registered,score_free,56,id_test,0.95,selective_risk,10,0.2667988655268627,0.01686912465330929,0.24081632653061225,0.2605773961268393,0.26613199742623406,0.2773621330225104,0.2896825396825397
BBB-J,landmark_still_registered,score_free,56,id_test,0.95,selective_accuracy,10,0.7332011344731373,0.016869124653309295,0.7103174603174602,0.7226378669774897,0.7338680025737659,0.7394226038731607,0.7591836734693878
BBB-J,landmark_still_registered,score_free,56,ood_test,0.5,selection_rate,10,0.7780615206035985,0.12610132829247936,0.4590829947765525,0.7507254788160186,0.8377829367382472,0.853163087637841,0.8682530470110272
BBB-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_risk,10,0.2466509605198008,0.02225689638898178,0.20480404551201012,0.23141150733060314,0.25631988297526187,0.26391933585028216,0.2680965147453083
BBB-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_accuracy,10,0.7533490394801993,0.02225689638898176,0.7319034852546917,0.736080664149718,0.7436801170247382,0.7685884926693969,0.7951959544879899
BBB-J,landmark_still_registered,score_free,56,ood_test,0.7,selection_rate,10,0.8671503192106792,0.08050975025072864,0.6552524666279744,0.85664538595473,0.896401625072548,0.9165699361578642,0.922228670922809
BBB-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_risk,10,0.26231445684703997,0.015091840797286652,0.22940655447298494,0.2535501402524544,0.269152439148176,0.27315970719546073,0.27605811749842074
