horizon_day,domain,conformal_method,aggregation,metric,n_repeats,mean,sd,min,q25,median,q75,max
56,id_test,marginal,equal_pair,class0_coverage,10,0.9634863275576959,0.008237579059296521,0.9551951678550061,0.9585117626511395,0.9607737110686496,0.964699551483572,0.9804792452563258
56,id_test,marginal,equal_pair,class1_coverage,10,0.8012466889645655,0.028323814705058674,0.765351814488968,0.7805557797350701,0.7994381237445602,0.8102520792994096,0.8483680275158513
56,id_test,marginal,equal_pair,class0_avg_set_size,10,1.4863921393672892,0.041870852893584824,1.4056686486032501,1.466897280198669,1.498010367351453,1.5081744200539304,1.5386833395010335
56,id_test,marginal,equal_pair,class1_avg_set_size,10,1.525323868677103,0.037377535762570926,1.471836493294226,1.4940720403646197,1.5239561669653146,1.5516955784732094,1.5825826194817434
56,id_test,marginal,equal_pair,class0_singleton_accuracy,10,0.9272111115703933,0.01832499058215824,0.9062407354134245,0.9156177858359839,0.9245201935728877,0.9331014551660392,0.96348525450434
56,id_test,marginal,equal_pair,class1_singleton_accuracy,9,0.5321984576655298,0.034933197901056416,0.4940359582263134,0.5094538910275005,0.5186435874555355,0.5433984038558393,0.6070994632416704
56,id_test,marginal,size_weighted,coverage,10,0.9024224502613551,0.011400610892434836,0.8861805662059001,0.8927054322273762,0.9073621619402759,0.9111401256029974,0.9168907350289266
56,id_test,marginal,size_weighted,avg_set_size,10,1.4781571458807143,0.0333213922606072,1.415140668861639,1.4634650301313357,1.4854823613623074,1.504430191644107,1.514318601047929
56,id_test,marginal,size_weighted,singleton_rate,10,0.5218428541192855,0.03332139226060714,0.4856813989520711,0.49556980835589304,0.5145176386376924,0.5365349698686644,0.584859331138361
56,id_test,marginal,size_weighted,class0_coverage,10,0.9589357360799283,0.00891696878074267,0.9492748456525523,0.9533268315852339,0.9569835177475747,0.960618218486764,0.9760659082476052
56,id_test,marginal,size_weighted,class1_coverage,10,0.8155840466294497,0.022611607463128423,0.7872065949235519,0.7970359081319892,0.813729456764857,0.8268859562322811,0.8578707763021244
56,id_test,marginal,size_weighted,class0_avg_set_size,10,1.4691690285632306,0.035840834139633175,1.3923075501963373,1.450907899313095,1.480362466524959,1.493461209036214,1.510809205877655
56,id_test,marginal,size_weighted,class1_avg_set_size,10,1.5003010531583303,0.03386912098078174,1.4454495756362877,1.4723122969124098,1.503327070482047,1.5297521505990592,1.5376036092092658
56,id_test,marginal,size_weighted,class0_singleton_accuracy,10,0.9207570427976688,0.018072112665075576,0.8991285176794404,0.9120925150796481,0.91715153510495,0.9258102095854825,0.9555144447641728
56,id_test,marginal,size_weighted,class1_singleton_accuracy,9,0.6065490046288832,0.032551611732852995,0.5743520172711358,0.5780620522907058,0.6014525229683287,0.6196035117445826,0.6731526915143672
56,ood_test,label_conditional,equal_pair,coverage,10,0.8893517564294232,0.010569513001034798,0.8769071789082089,0.8796738503422112,0.8916442378317246,0.8946515331672641,0.9092768884184674
56,ood_test,label_conditional,equal_pair,avg_set_size,10,1.5463533614545097,0.031218551009664086,1.495794616598306,1.5271093096412993,1.5488698256167415,1.5566485523437457,1.6067234292461525
56,ood_test,label_conditional,equal_pair,singleton_rate,10,0.45364663854549014,0.031218551009664135,0.3932765707538473,0.44335144765625445,0.4511301743832584,0.47289069035870057,0.5042053834016939
56,ood_test,label_conditional,equal_pair,class0_coverage,10,0.8869899925745784,0.023333292665534085,0.8370906523297993,0.8782911201994438,0.8927135343257175,0.9035535853603944,0.9135585872361802
56,ood_test,label_conditional,equal_pair,class1_coverage,10,0.8851548812968751,0.024270973562872656,0.8551710789295446,0.8711579263933297,0.879312124016,0.8975563754764994,0.9382775833462839
56,ood_test,label_conditional,equal_pair,class0_avg_set_size,10,1.596052911361159,0.03498067747164478,1.5378693766868905,1.5766196183148375,1.5960153055550037,1.6035354836332913,1.6545742921523303
56,ood_test,label_conditional,equal_pair,class1_avg_set_size,10,1.4721078272768235,0.026638125050777364,1.4382168601798127,1.4590525980546885,1.4701421918780775,1.4823487642531386,1.5302294987130975
56,ood_test,label_conditional,equal_pair,class0_singleton_accuracy,10,0.6489820198185037,0.04515140204124994,0.5413745626343186,0.6413888870475302,0.6507410655867434,0.6636463330025851,0.7157357757167588
56,ood_test,label_conditional,equal_pair,class1_singleton_accuracy,10,0.7919698063319556,0.04635327132295066,0.702796625117647,0.7761531214383439,0.7969208120078404,0.8146687628058851,0.8744981662603046
56,ood_test,label_conditional,size_weighted,coverage,10,0.8841933570581257,0.008366368141476066,0.872479240806643,0.880016805061289,0.8858738631870304,0.8865905496243575,0.9022340846184262
56,ood_test,label_conditional,size_weighted,avg_set_size,10,1.505367734282325,0.028428916014100938,1.4682680901542111,1.4913503361012257,1.4969849742981416,1.51428430209569,1.5563463819691579
56,ood_test,label_conditional,size_weighted,singleton_rate,10,0.4946322657176749,0.02842891601410088,0.44365361803084225,0.48571569790431,0.5030150257018584,0.5086496638987742,0.5317319098457889
56,ood_test,label_conditional,size_weighted,class0_coverage,10,0.8903621268577234,0.025716526417316744,0.8288864813372714,0.8837667052157756,0.8932359383054826,0.9100316024604442,0.9161150828259456
56,ood_test,label_conditional,size_weighted,class1_coverage,10,0.8631395779527079,0.034191838376834725,0.8306407158287384,0.8429545325826573,0.8521464352966255,0.8726758190471113,0.941351594201743
56,ood_test,label_conditional,size_weighted,class0_avg_set_size,10,1.5496618244429154,0.035104899793555154,1.5102123623549288,1.5293272521734256,1.538689227488364,1.5593988038738962,1.6219174393439195
56,ood_test,label_conditional,size_weighted,class1_avg_set_size,10,1.4439436827499195,0.022951934510760844,1.4095393094083848,1.4313208518887994,1.4419699530100512,1.4502131396543252,1.4954148419684352
