target_definition,model,mapping,domain,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,brier,10,0.14025804303601103,0.0002520902231671641,0.13986212511497637,0.14005117371173068,0.1403131828556759,0.14048877754523,0.14050813031117754
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,log_loss,10,0.43329091379149115,0.0007008557680033257,0.4324167322213385,0.4326086248505979,0.43331206770037856,0.4338075049330354,0.43428846199202664
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,ece,10,0.013036932135072555,0.0020885777961602843,0.009855560388891405,0.011127907413850089,0.013582709825595222,0.014511796871148801,0.01566424071980505
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,calibration_intercept,10,-0.08440297891477586,0.013913997517391297,-0.10566715358004747,-0.09309018763519901,-0.08184385208045714,-0.07445328513026661,-0.06457500206652508
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,calibration_slope,10,0.9705096213592382,0.03419611523984619,0.9155387882342148,0.9579854965499833,0.9628908741577522,0.9880889549496727,1.0373000272131983
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,hcep_080,10,0.04834133333333333,0.0028988627825578027,0.04305333333333333,0.04639,0.04885333333333333,0.049319999999999996,0.05324
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,hcep_090,10,0.017022666666666665,0.0017803764340480306,0.013533333333333333,0.01619,0.017346666666666666,0.017843333333333333,0.019786666666666668
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,hcep_095,10,0.005426666666666667,0.000807079784022483,0.004066666666666666,0.005050000000000001,0.005553333333333334,0.0056500000000000005,0.00692
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,aurc,10,0.08612856521017194,0.00026777892566071104,0.08574108482414072,0.08587200313095994,0.08619231742538844,0.08637445030966692,0.08643635246071728
cpi_constant_2018usd,logistic_regression,platt,ood_test,unweighted,excess_aurc,10,0.06404995700136895,0.00015920709910420108,0.06380306758704328,0.06392775340085054,0.06406043919948975,0.06417033189612845,0.06430267402623971
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,prevalence,10,0.3844326127444545,0.0023012165427017802,0.38020031763050915,0.3830921364985438,0.38471791692260326,0.3858026797394271,0.3876497450597845
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,auroc,10,0.8831883832913151,0.0034729683708649354,0.8782459426129786,0.8807256590200008,0.8829060064893014,0.8851309487992649,0.8886304558915097
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,average_precision,10,0.8152001694907771,0.00567023781523546,0.8066751933490157,0.811481481815361,0.8147890004990426,0.8203080603232253,0.8219511823956966
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,pr_skill,10,0.6997819281696429,0.009405843036778015,0.6867960573407764,0.6934504529104673,0.699286266034604,0.7075621025941753,0.712141049787222
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,brier,10,0.13412451188269933,0.0021335462571393992,0.13088139493556458,0.1329755934490722,0.13428770645609844,0.1360397638208023,0.13655109174467203
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,log_loss,10,0.416439328034315,0.0059804341751341986,0.40745847890403675,0.41350611101387236,0.4172576837434143,0.4211630399821813,0.4247465229719108
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,ece,10,0.012336762358710405,0.0020064477217934793,0.009251313794935438,0.010818531682772504,0.012926852328929149,0.013566301478821628,0.01535218453879626
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,calibration_intercept,10,-0.0009848870140365244,0.023860887357424924,-0.038721565836745186,-0.020603998641561806,0.0024102461274915603,0.01598434244075117,0.03249617304591994
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,calibration_slope,10,0.9743745728754961,0.020687554086810455,0.9474698337462631,0.9550853252504798,0.9744178538757189,0.9912087965345742,1.0040682806520256
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,hcep_080,10,0.04974647725848019,0.00234128368765613,0.045995946777675656,0.04860093973842641,0.05046523744920582,0.05132651455324008,0.05278075898155073
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,hcep_090,10,0.017430737901203867,0.0010407054664498328,0.01615365645666223,0.016629635479920624,0.017437877501932826,0.01784815610806387,0.019584093616257896
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,hcep_095,10,0.005641865986720762,0.00045882298281850513,0.0050560452208963085,0.00542745048235045,0.005521356836274915,0.005759644184129815,0.006496907254730561
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,aurc,10,0.07797055876832053,0.0028206786472208117,0.07387196379765246,0.0765954649202924,0.07795065451902566,0.08003850473062707,0.08246585055307439
cpi_constant_2018usd,logistic_regression,raw,id_test,survey_weighted,excess_aurc,10,0.05836805626159656,0.0021121585550719292,0.05541687656374817,0.057279320631629514,0.058119452367560734,0.059859313046018096,0.062026536628037074
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,prevalence,10,0.4119133333333333,0.0010140007548637222,0.4106666666666667,0.4109,0.41223333333333334,0.4126666666666667,0.4132
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,auroc,10,0.8821321496131127,0.002163926514260956,0.8792297207592514,0.8803412823367507,0.8824660587574189,0.8831079578202733,0.8862976835519291
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,average_precision,10,0.8272538032189821,0.004016568669952377,0.819791671553082,0.8245570980165401,0.828162554919305,0.8300906793664562,0.8326802232594858
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,pr_skill,10,0.7062549382558475,0.006924181579745182,0.6931753772186413,0.7019066535882067,0.7078605646940066,0.7114465571867818,0.7151842202555931
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,brier,10,0.13688130804971219,0.001311043531779103,0.1343783757340399,0.1363627710607708,0.1366806477305067,0.1379341802894259,0.13863714894685863
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,log_loss,10,0.4238012971786763,0.0037548918697109996,0.4169380628889423,0.4218242102224267,0.4227893115767395,0.4272253575610041,0.4287027605208224
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,ece,10,0.009831613567312542,0.0012146580530594208,0.008236419168800461,0.00895805279990506,0.009529595853315679,0.01075491106562888,0.011961858734524683
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,calibration_intercept,10,-0.029429460318851818,0.014733560043510138,-0.05195946076555521,-0.03940936712695144,-0.026804846588393556,-0.021321051768816573,-0.0008126943846810581
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,calibration_slope,10,0.979740707200904,0.015847809378151445,0.9526791149540491,0.9754535592439358,0.982917885332012,0.9898176338660599,1.0004252391669635
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,hcep_080,10,0.04802,0.0016366330991503782,0.04493333333333333,0.047516666666666665,0.04796666666666667,0.0491,0.0502
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,hcep_090,10,0.016246666666666666,0.001039966761102263,0.015,0.015516666666666668,0.016166666666666666,0.01685,0.018333333333333333
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,hcep_095,10,0.005266666666666668,0.0004499657051403686,0.0044666666666666665,0.004983333333333333,0.005366666666666667,0.005600000000000001,0.0058
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,aurc,10,0.08147442443550092,0.0018821043279354554,0.07818819676685673,0.0804140424674759,0.08091093708342013,0.0829139086022634,0.08429965122888364
cpi_constant_2018usd,logistic_regression,raw,id_test,unweighted,excess_aurc,10,0.06072822672662764,0.0015067157174000125,0.05824879945869525,0.05987060902418513,0.06053877167881065,0.06164707052703906,0.06325828162838433
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,prevalence,10,0.395810221024213,5.851389114294502e-17,0.3958102210242129,0.3958102210242129,0.3958102210242129,0.3958102210242129,0.3958102210242129
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,auroc,10,0.874670689850546,0.0003910406906892571,0.8741675860867679,0.8743408995072641,0.8747008869610324,0.8750339140661929,0.8751674565352235
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,average_precision,10,0.8073332179105673,0.0007187701529085808,0.8063969976410388,0.8068244293328022,0.8072161712116972,0.8079065104323224,0.8084638605933703
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,pr_skill,10,0.6811154561137424,0.0011896430193291873,0.6795659094280708,0.68027335550981,0.680921731057571,0.6820643177822183,0.6829867931044469
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,brier,10,0.14026540607971416,0.00023371339416931782,0.1399272584393637,0.1400657930909918,0.1402549811038959,0.14046793159835655,0.14057280954783566
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,log_loss,10,0.43373760481636986,0.0005706418998826827,0.432846634865295,0.43325831157433775,0.4337594272325739,0.43418817579469093,0.43454756607440914
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,ece,10,0.013850429087885353,0.0007468314720202017,0.012378971858305434,0.013420735012858835,0.013787377614230918,0.014556590332923135,0.014653651613714864
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,calibration_intercept,10,-0.08929882184060903,0.008975713638418042,-0.1071024975631479,-0.09140121215814911,-0.08729072576345387,-0.08425493880049069,-0.07826305755952359
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,calibration_slope,10,0.9346142615594124,0.00707213261658957,0.9272238070651075,0.9292027922248481,0.9330148427479066,0.9382011027938029,0.9459465807245163
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,hcep_080,10,0.051487950300090665,0.0007306364518211505,0.05043295999803953,0.05090097839694837,0.05160073982728111,0.05196373305953439,0.05263098670018803
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,hcep_090,10,0.019234296518303197,0.0003056285154311169,0.01855657161847408,0.019094387992722756,0.019322505155297837,0.019412464211736737,0.019616950711814317
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,hcep_095,10,0.00643251639174037,0.00046385927596493467,0.005800890038275421,0.006224554058766332,0.006336393358258472,0.006734113661986253,0.007239359731575678
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,aurc,10,0.08633440033773888,0.0002746174652181524,0.08596405089971199,0.08605788891394531,0.08640874647380811,0.08654600644169351,0.08669281248689488
cpi_constant_2018usd,logistic_regression,raw,ood_test,survey_weighted,excess_aurc,10,0.06442972918393239,0.000248722619563435,0.06394093312540267,0.06427598998552292,0.06449477490772351,0.06459562778199311,0.06471236505748608
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,prevalence,10,0.41701333333333335,0.0,0.41701333333333335,0.41701333333333335,0.41701333333333335,0.41701333333333335,0.41701333333333335
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,auroc,10,0.8772492686688462,0.00043449406436984247,0.8767195957349178,0.8768955662426506,0.8771467693722843,0.8776065887968512,0.8779556859612205
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,average_precision,10,0.8227264688433322,0.0006742652616605127,0.8219829916320068,0.822187889493895,0.8224554914545528,0.8233475211127799,0.8237280646178576
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,pr_skill,10,0.6959218086920209,0.0011565706391121352,0.6946465184429721,0.6949979807895463,0.6954569997962552,0.6969871028144381,0.6976398510277954
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,brier,10,0.14025301441174345,0.00028478899900675797,0.1397564096244446,0.1400323526423415,0.14032839837565575,0.1404749271169177,0.14057824032197458
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,log_loss,10,0.43342494278630384,0.0006490581107674985,0.4322457609904607,0.4329237550913747,0.43365047689843,0.4339233066813334,0.4342131048984351
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,ece,10,0.01316738245798601,0.000607375321342169,0.0120866725915568,0.012789287824895761,0.013184500289920478,0.013557454664390269,0.014130594797544298
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,calibration_intercept,10,-0.08136380205828626,0.008910255407055067,-0.09761112323441583,-0.0829968053523112,-0.08185600636716814,-0.07485332717732644,-0.06983545755750695
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,calibration_slope,10,0.9425742658365813,0.007312043274311494,0.9342953819178964,0.9371031681123005,0.9416491118980407,0.9456253529587251,0.9551795447074359
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,hcep_080,10,0.050692,0.0007270831290459234,0.04972,0.05011666666666667,0.0507,0.051223333333333336,0.051666666666666666
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,hcep_090,10,0.01850533333333333,0.000351951175064993,0.018026666666666667,0.018216666666666666,0.018466666666666666,0.018783333333333332,0.019066666666666666
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,hcep_095,10,0.006173333333333334,0.00034501028791245064,0.005546666666666667,0.006006666666666667,0.0061600000000000005,0.006386666666666667,0.006706666666666666
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,aurc,10,0.08610640192971146,0.00029875384271832006,0.08567995641697931,0.0858172363204224,0.08623165978042491,0.08633046342530301,0.08644387149269886
cpi_constant_2018usd,logistic_regression,raw,ood_test,unweighted,excess_aurc,10,0.0640326893551433,0.00020009930422693422,0.0636587188522939,0.06388960419303086,0.06409069637006326,0.06416949723157427,0.06428062439957617
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,prevalence,10,0.3844326127444545,0.0023012165427017802,0.38020031763050915,0.3830921364985438,0.38471791692260326,0.3858026797394271,0.3876497450597845
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,auroc,10,0.8871450277673902,0.0021795625435039176,0.8847399645805529,0.8855120505494589,0.8865883635523453,0.8885048488458658,0.8906927156460417
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,average_precision,10,0.8178743775336749,0.003517778591484437,0.8110917417481606,0.8171815258167414,0.8178421942631691,0.8190917182617704,0.8250028583406508
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,pr_skill,10,0.7041292674559496,0.005860180060781416,0.6931296869574707,0.7016079477192284,0.7041285237450258,0.7061300437765178,0.7158604944563964
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,brier,10,0.13219262382145677,0.001404409833892101,0.12988131553721183,0.13151479528949758,0.13232452052003152,0.13313286749739836,0.13418927947909473
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,log_loss,10,0.41017662105267877,0.004093246822380366,0.40283361831151676,0.4083846378893962,0.41101824208396076,0.4132074652138872,0.415453185280746
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,ece,10,0.015205216165939079,0.0019228738775584635,0.012019924326532854,0.014309926881974891,0.0154606605090057,0.015842316912385922,0.01833581469898221
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,calibration_intercept,10,-0.012107530445791301,0.02136245137381827,-0.044793636721215745,-0.0287637301161262,-0.009978563208954334,0.0031282396724010755,0.02266638032628903
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,calibration_slope,10,0.9836177960414432,0.0398728873506323,0.9190215798151199,0.9629896985497489,0.978482810847473,0.9999815910377776,1.0705167580631647
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,hcep_080,10,0.04577424845489477,0.004131393051037855,0.04065412155274975,0.042420912503349534,0.04491113384824855,0.04949075730771998,0.05215150659838103
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,hcep_090,10,0.014033916322439244,0.0037691465446920047,0.008187581456960292,0.011659726865716204,0.013556996619469127,0.017119771491978533,0.019795477882117832
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,hcep_095,10,0.004825769381713148,0.001625877187365233,0.002799739195465936,0.0035393726482542127,0.004452601194605981,0.006011010850119454,0.00746932889572734
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,aurc,10,0.07377029687208628,0.0016260518594895929,0.07062479132467457,0.07323529260471222,0.07406202331794848,0.07504836774984273,0.07550827682792573
survey_year_adjusted_50000,lightgbm,isotonic,id_test,survey_weighted,excess_aurc,10,0.054366858427865275,0.0013103178472934907,0.05221405739761968,0.053768734743482566,0.054163372288841605,0.05551975669954813,0.05615336666749242
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,prevalence,10,0.4119133333333333,0.0010140007548637222,0.4106666666666667,0.4109,0.41223333333333334,0.4126666666666667,0.4132
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,auroc,10,0.8865238770954473,0.0013173292403952294,0.8849923728958313,0.8854581246364651,0.8864564062697289,0.8872243220933478,0.889071261906767
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,average_precision,10,0.8308704884320803,0.002685366762365129,0.8270844395835273,0.829168656418636,0.8306099517872443,0.8324031448012724,0.8362049463426909
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,pr_skill,10,0.7124071748062321,0.004540058416008958,0.706591243637207,0.7089756926764321,0.712182654248364,0.7154623604773455,0.7211840893259606
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,brier,10,0.13469724494515273,0.0009831293102994028,0.13302599882279453,0.1340274920122157,0.13475871901365458,0.13534421615406014,0.1362713896253482
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,log_loss,10,0.4176024380763413,0.0031459426617095284,0.41139544753948065,0.4154143125161809,0.418085278895512,0.4200452573495418,0.42097989357932786
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,ece,10,0.014137882995699324,0.0024228061818554686,0.010808308222229616,0.011872263623769362,0.014815213241442218,0.015366751218190613,0.01737671053354715
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,calibration_intercept,10,-0.02932033290076278,0.022218512759363634,-0.05631893605745338,-0.04924721428577758,-0.031530923490838816,-0.00935610469704192,0.004871340048864218
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,calibration_slope,10,0.9838296681820917,0.03305571294347665,0.9411650911328302,0.966335058319687,0.976527360187643,0.9910178668049467,1.0643137174742932
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,hcep_080,10,0.04464666666666667,0.004894446336233711,0.03866666666666667,0.041183333333333336,0.042866666666666664,0.04936666666666667,0.0518
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,hcep_090,10,0.013319999999999999,0.0032897596444905392,0.008133333333333333,0.011033333333333332,0.013066666666666667,0.015916666666666666,0.018266666666666667
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,hcep_095,10,0.004673333333333333,0.0010613059739633857,0.003533333333333333,0.0037833333333333334,0.004266666666666667,0.005666666666666667,0.0062
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,aurc,10,0.0767878432806277,0.0011874395769628638,0.07437874597291196,0.07607151009644122,0.07718159375121844,0.07767414527512459,0.07803636172871362
survey_year_adjusted_50000,lightgbm,isotonic,id_test,unweighted,excess_aurc,10,0.056279237194754826,0.0009877637016816776,0.05482317109108697,0.05546777726578028,0.056366469075410944,0.0570375593444056,0.057694685906790846
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,prevalence,10,0.5095089660859984,0.0,0.5095089660859984,0.5095089660859984,0.5095089660859984,0.5095089660859984,0.5095089660859984
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,auroc,10,0.876516625871622,0.0003666008484863112,0.8757465215115441,0.8763188239375208,0.8765690230850092,0.8768086924155305,0.8769370363511019
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,average_precision,10,0.8663773488358839,0.0006576106470046122,0.8656326830113992,0.8658684220586892,0.866254892152903,0.866671179898206,0.8677765945556961
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,pr_skill,10,0.727573713024193,0.0013407189969550446,0.7260555082599948,0.7265361267239224,0.7273240516144751,0.7281727679344884,0.7304264577698952
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,brier,10,0.15670278221702286,0.0011376811756544905,0.15454764740814272,0.15587358779910374,0.15698225179389458,0.1574247261169246,0.15804825773837103
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,log_loss,10,0.4819199244701359,0.003003357143686675,0.4769305200111634,0.4798245051775743,0.48214767944757336,0.48437100439674596,0.4859870936061405
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,ece,10,0.10358722322997442,0.002938063044308373,0.09741782217091517,0.10184352766616986,0.10454552448116797,0.10566717177479207,0.10681624231730313
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,calibration_intercept,10,0.6978664131678356,0.017674126484670254,0.6610302969149426,0.6871807298441045,0.7032632067787121,0.7081150622013819,0.7198036068633348
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,calibration_slope,10,0.8913058970072788,0.02796999056285799,0.8399093325939241,0.8798211877926603,0.892519873862722,0.9034684361145355,0.9457946474729091
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,hcep_080,10,0.06586078188986036,0.004785553369045366,0.05540715193878333,0.06387502480281837,0.06687721295215365,0.06915432110419459,0.07151701226406378
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,hcep_090,10,0.025076909054332148,0.004799635507305262,0.019109329072979114,0.020257072851081942,0.0269050096129285,0.028586850123960953,0.030857644263006523
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,hcep_095,10,0.011140169463107596,0.0027663079514857088,0.007522677621625082,0.008597153842989626,0.011649353976446605,0.013153714458827195,0.015564729698353968
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,aurc,10,0.10733888133372085,0.0006540960894060858,0.10614377978088713,0.10696759075196224,0.1073555679833614,0.10754508820041471,0.10851193318197894
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,survey_weighted,excess_aurc,10,0.07914230057227042,0.0021875146762325476,0.07520485828623583,0.07804213699593526,0.07931923288353668,0.08025057141962381,0.08234870860955565
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,prevalence,10,0.5263600000000002,1.1702778228589004e-16,0.52636,0.52636,0.52636,0.52636,0.52636
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,auroc,10,0.8809183371144845,0.0002618397870682566,0.8803684616269899,0.8807719311183373,0.8809696482975935,0.8811309536962271,0.8812086817334093
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,average_precision,10,0.8770156237869067,0.0004650844331589202,0.8765105167647036,0.8766514232447603,0.8769205881207324,0.8772614312774295,0.877913808323533
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,pr_skill,10,0.7403420821444697,0.0009819365618590702,0.7392756455635157,0.7395731425655778,0.7401414325663633,0.7408610575066074,0.742238426491709
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,brier,10,0.15307260781907175,0.0010173965134657136,0.15123781766492653,0.15238752800192576,0.15327093967005026,0.15361006761598844,0.15433879856247198
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,log_loss,10,0.4707525932086415,0.0024060535326575704,0.46718782565050854,0.4686779186747463,0.4708668352855368,0.4727130367110721,0.4737695257764109
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,ece,10,0.10071168475495533,0.0028355159061048503,0.09524618860476715,0.09953676248299065,0.10124220042894785,0.10287705359836417,0.10383916534145393
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,calibration_intercept,10,0.6970482618253759,0.01760187009633908,0.6632250093587555,0.6884315707639757,0.7032788868974484,0.7074500207269561,0.7193563927650113
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,calibration_slope,10,0.9065009431592687,0.027748358201742825,0.8564209336482246,0.8942278001993638,0.9073728160388237,0.9186690339128385,0.9596260277338529
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,hcep_080,10,0.06169333333333332,0.0046612497661803155,0.051706666666666665,0.05969,0.06231333333333333,0.06462666666666667,0.06733333333333333
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,hcep_090,10,0.02220133333333333,0.004424811972011276,0.01684,0.01751,0.023746666666666666,0.025083333333333332,0.027973333333333333
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,hcep_095,10,0.009490666666666668,0.0022713137548210963,0.0064533333333333335,0.00757,0.00986,0.011026666666666667,0.013253333333333334
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,aurc,10,0.10205647620695599,0.0005513654866731837,0.1013027648744464,0.10178659349829774,0.10194587035303959,0.10231333735063078,0.10301514732423694
survey_year_adjusted_50000,lightgbm,isotonic,ood_test,unweighted,excess_aurc,10,0.07508425820385212,0.0021524269110975683,0.07107789346198772,0.07406248193191643,0.0751316787665377,0.07629542570165374,0.07828957909622847
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,prevalence,10,0.3844326127444545,0.0023012165427017802,0.38020031763050915,0.3830921364985438,0.38471791692260326,0.3858026797394271,0.3876497450597845
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,auroc,10,0.8875499274545909,0.0022432184241231823,0.8851362594308623,0.8859502867766142,0.887065056131601,0.8888106672584974,0.8912831448679799
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,average_precision,10,0.8267373932165285,0.003946089649593173,0.8201860198220782,0.8260275632140051,0.8269762897752764,0.8276695609035407,0.8350191781531349
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,pr_skill,10,0.7185289861980518,0.006460514699795727,0.7079028047939522,0.7160840766146808,0.7188417377789018,0.7207301053552815,0.7321238009990023
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,brier,10,0.13190870377140626,0.0014075595216741141,0.12974017968774182,0.13106002787616372,0.1320596322921602,0.1331200337435874,0.13356443912652316
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,log_loss,10,0.40814689002561755,0.0037532037693749102,0.4019865242670099,0.4064276253842325,0.408543265661732,0.4112298240769231,0.4123262377048079
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,ece,10,0.013180624970620336,0.0012320547628368662,0.012117952003965555,0.012205469578393427,0.012598602659270354,0.014104668340795826,0.0153322826916563
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,calibration_intercept,10,-0.007651954304179901,0.02209662359450187,-0.041336538625536115,-0.026525230574629133,-0.0020185008479632,0.0034320873797885334,0.027962138646671544
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,calibration_slope,10,1.0101731645677907,0.03807090588781822,0.9434357807106316,0.9901964764892672,1.0073873571627048,1.0270740589832692,1.0877670128739088
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,hcep_080,10,0.04812094856687195,0.0031292990022264073,0.0419538250023688,0.04704454402045153,0.04816929819038554,0.05070429437698302,0.05205038748425233
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,hcep_090,10,0.013805421138828091,0.002399819637476156,0.008981992717269283,0.012707827695085444,0.014114655227245459,0.015339511813884335,0.017510395150581493
survey_year_adjusted_50000,lightgbm,platt,id_test,survey_weighted,hcep_095,10,0.003526603248431165,0.0009788626846471348,0.0023495108653842516,0.0029792086233362725,0.003465547650160271,0.003697301704672793,0.005659703949122253
