mapping,scenario_family,conformal_method,alpha,metric,n_repeats,mean,sd,min,q25,median,q75,max
platt,label_informed_oracle,label_conditional,0.05,avg_set_size,20,1.7630000000000003,0.09657224668821451,1.6066666666666667,1.6916666666666667,1.7833333333333332,1.8366666666666667,1.9266666666666667
platt,label_informed_oracle,label_conditional,0.05,singleton_rate,20,0.23699999999999996,0.09657224668821451,0.07333333333333333,0.16333333333333333,0.21666666666666667,0.30833333333333335,0.3933333333333333
platt,label_informed_oracle,label_conditional,0.05,singleton_accuracy,20,0.7480263747838676,0.08423169663881054,0.6190476190476191,0.6912306558585114,0.7488755622188905,0.8195187165775402,0.875
platt,label_informed_oracle,label_conditional,0.05,class0_coverage,20,0.9385714285714286,0.03188399428831121,0.8761904761904762,0.9142857142857143,0.9428571428571428,0.9619047619047619,0.9809523809523809
platt,label_informed_oracle,label_conditional,0.05,class1_coverage,20,0.9466666666666667,0.06343021214583393,0.8222222222222222,0.9222222222222223,0.9666666666666667,1.0,1.0
platt,label_informed_oracle,label_conditional,0.05,class0_singleton_accuracy,20,0.6684044158604052,0.2131837555932581,0.2,0.63,0.7084848484848485,0.7948275862068965,0.9444444444444444
platt,label_informed_oracle,label_conditional,0.05,class1_singleton_accuracy,20,0.8172734992046138,0.20936633909119196,0.2727272727272727,0.7107142857142857,0.8605769230769231,1.0,1.0
platt,label_informed_oracle,label_conditional,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,label_informed_oracle,label_conditional,0.1,coverage,20,0.8673333333333332,0.049412927730509815,0.7333333333333333,0.8533333333333334,0.88,0.8966666666666666,0.9333333333333333
platt,label_informed_oracle,label_conditional,0.1,avg_set_size,20,1.518333333333333,0.11791314079410245,1.3133333333333332,1.4183333333333332,1.5066666666666668,1.5966666666666667,1.74
platt,label_informed_oracle,label_conditional,0.1,singleton_rate,20,0.48166666666666663,0.11791314079410242,0.26,0.4033333333333333,0.49333333333333335,0.5816666666666667,0.6866666666666666
platt,label_informed_oracle,label_conditional,0.1,singleton_accuracy,20,0.724811266387378,0.06631815284800102,0.5769230769230769,0.676739214924213,0.732538647792885,0.7724358974358975,0.8113207547169812
platt,label_informed_oracle,label_conditional,0.1,class0_coverage,20,0.8738095238095239,0.043684577190149565,0.7619047619047619,0.8547619047619047,0.8952380952380953,0.8976190476190476,0.9238095238095239
platt,label_informed_oracle,label_conditional,0.1,class1_coverage,20,0.8522222222222222,0.1040505200431385,0.5777777777777777,0.7944444444444445,0.8555555555555556,0.9222222222222223,1.0
platt,label_informed_oracle,label_conditional,0.1,class0_singleton_accuracy,20,0.7198267371900631,0.10181589252887825,0.5151515151515151,0.6851165254237288,0.7315476190476191,0.7909688995215312,0.8787878787878788
platt,label_informed_oracle,label_conditional,0.1,class1_singleton_accuracy,20,0.7207185585960735,0.16277737705284948,0.40625,0.6176911544227887,0.7032163742690059,0.8224358974358974,1.0
platt,label_informed_oracle,label_conditional,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,label_informed_oracle,label_conditional,0.2,coverage,20,0.7623333333333334,0.05330152560273436,0.64,0.735,0.77,0.8083333333333333,0.8266666666666667
platt,label_informed_oracle,label_conditional,0.2,avg_set_size,20,1.261,0.1091653609135783,1.1266666666666667,1.1616666666666666,1.2566666666666668,1.3216666666666665,1.5
platt,label_informed_oracle,label_conditional,0.2,singleton_rate,20,0.7390000000000001,0.10916536091357831,0.5,0.6783333333333333,0.7433333333333334,0.8383333333333334,0.8733333333333333
platt,label_informed_oracle,label_conditional,0.2,singleton_accuracy,20,0.6785675355337001,0.05044236215702237,0.578125,0.6374814814814814,0.6967128537735849,0.7171699741156169,0.7475728155339806
platt,label_informed_oracle,label_conditional,0.2,class0_coverage,20,0.7695238095238095,0.06291635397545971,0.5904761904761905,0.7404761904761905,0.7857142857142857,0.8095238095238095,0.8571428571428571
platt,label_informed_oracle,label_conditional,0.2,class1_coverage,20,0.7455555555555556,0.10656793676429524,0.4666666666666667,0.7055555555555556,0.7555555555555555,0.8055555555555556,0.8888888888888888
platt,label_informed_oracle,label_conditional,0.2,class0_singleton_accuracy,20,0.681167177718989,0.07654321071516784,0.5113636363636364,0.6322337042925278,0.7139227642276422,0.7288359788359788,0.7916666666666666
platt,label_informed_oracle,label_conditional,0.2,class1_singleton_accuracy,20,0.6720131252402713,0.11665549130638725,0.3684210526315789,0.6146537162162162,0.721875,0.7589655172413793,0.8387096774193549
platt,label_informed_oracle,label_conditional,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,label_informed_oracle,marginal,0.05,coverage,20,0.9283333333333333,0.03789026939228437,0.8133333333333334,0.9133333333333333,0.9333333333333333,0.9533333333333334,0.9933333333333333
platt,label_informed_oracle,marginal,0.05,avg_set_size,20,1.6033333333333335,0.10974718422102885,1.3933333333333333,1.5183333333333333,1.6033333333333335,1.6466666666666665,1.86
platt,label_informed_oracle,marginal,0.05,singleton_rate,20,0.3966666666666666,0.10974718422102886,0.14,0.35333333333333333,0.39666666666666667,0.4816666666666667,0.6066666666666667
platt,label_informed_oracle,marginal,0.05,singleton_accuracy,20,0.8265115639190113,0.06072232859753451,0.6923076923076923,0.8,0.8280788177339902,0.8651315789473685,0.9523809523809523
platt,label_informed_oracle,marginal,0.05,class0_coverage,20,0.991904761904762,0.010375455535777197,0.9619047619047619,0.9880952380952381,0.9952380952380953,1.0,1.0
platt,label_informed_oracle,marginal,0.05,class1_coverage,20,0.78,0.1153349220726865,0.4666666666666667,0.7333333333333333,0.7777777777777778,0.85,0.9777777777777777
platt,label_informed_oracle,marginal,0.05,class0_singleton_accuracy,20,0.9839781634574344,0.01914704229869785,0.9384615384615385,0.9721590909090909,0.9918032786885246,1.0,1.0
platt,label_informed_oracle,marginal,0.05,class1_singleton_accuracy,20,0.15396745282581198,0.17970688768349696,0.0,0.0,0.10101010101010101,0.18055555555555555,0.6363636363636364
platt,label_informed_oracle,marginal,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,label_informed_oracle,marginal,0.1,coverage,20,0.8693333333333332,0.044558916908104845,0.74,0.8533333333333334,0.87,0.8966666666666666,0.94
platt,label_informed_oracle,marginal,0.1,avg_set_size,20,1.394,0.08692000758915203,1.1933333333333334,1.3583333333333334,1.3866666666666667,1.4500000000000002,1.56
platt,label_informed_oracle,marginal,0.1,singleton_rate,20,0.606,0.08692000758915203,0.44,0.55,0.6133333333333333,0.6416666666666666,0.8066666666666666
platt,label_informed_oracle,marginal,0.1,singleton_accuracy,20,0.7883018622889819,0.04972460935175814,0.6776859504132231,0.7720021703743896,0.799193751574704,0.8197708926875593,0.8732394366197183
platt,label_informed_oracle,marginal,0.1,class0_coverage,20,0.9666666666666666,0.026490647141300876,0.9047619047619048,0.95,0.9714285714285714,0.9904761904761905,1.0
platt,label_informed_oracle,marginal,0.1,class1_coverage,20,0.6422222222222221,0.12190815575893932,0.35555555555555557,0.5555555555555556,0.6555555555555556,0.7055555555555555,0.8444444444444444
platt,label_informed_oracle,marginal,0.1,class0_singleton_accuracy,20,0.9506440378520786,0.03584662303316785,0.8876404494382022,0.9230952380952381,0.9595840867992766,0.9818993506493506,1.0
platt,label_informed_oracle,marginal,0.1,class1_singleton_accuracy,20,0.2435068050897991,0.1748857269477529,0.0,0.10677083333333333,0.20032051282051283,0.38666666666666666,0.5625
platt,label_informed_oracle,marginal,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,label_informed_oracle,marginal,0.2,coverage,20,0.7763333333333333,0.048388051301658457,0.6466666666666666,0.7516666666666667,0.7766666666666666,0.8066666666666666,0.8533333333333334
platt,label_informed_oracle,marginal,0.2,avg_set_size,20,1.1303333333333332,0.08489346609012567,1.0,1.06,1.13,1.195,1.2666666666666666
platt,label_informed_oracle,marginal,0.2,singleton_rate,20,0.8696666666666667,0.0848934660901257,0.7333333333333333,0.8049999999999999,0.87,0.94,1.0
platt,label_informed_oracle,marginal,0.2,singleton_accuracy,20,0.7443552211847192,0.039301729671425575,0.6466666666666666,0.716008316008316,0.7529807130333138,0.7684979358526516,0.8103448275862069
platt,label_informed_oracle,marginal,0.2,class0_coverage,20,0.9104761904761904,0.038766024178708086,0.819047619047619,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9619047619047619
platt,label_informed_oracle,marginal,0.2,class1_coverage,20,0.4633333333333334,0.144246377922843,0.24444444444444444,0.35555555555555557,0.43333333333333335,0.6,0.7111111111111111
platt,label_informed_oracle,marginal,0.2,class0_singleton_accuracy,20,0.8988090978133417,0.04343129247091665,0.8181818181818182,0.8696078431372549,0.9081179085273132,0.9335294117647059,0.9583333333333334
platt,label_informed_oracle,marginal,0.2,class1_singleton_accuracy,20,0.35420633921202066,0.12160339581695224,0.16666666666666666,0.2657894736842105,0.3294573643410853,0.41206896551724137,0.5882352941176471
platt,label_informed_oracle,marginal,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,label_conditional,0.05,coverage,20,0.9556666666666664,0.033317540118264495,0.88,0.945,0.9666666666666667,0.98,1.0
platt,none,label_conditional,0.05,avg_set_size,20,1.7313333333333332,0.11714139005133027,1.5266666666666666,1.62,1.7566666666666668,1.815,1.9266666666666667
platt,none,label_conditional,0.05,singleton_rate,20,0.2686666666666667,0.11714139005133027,0.07333333333333333,0.185,0.24333333333333335,0.38,0.47333333333333333
platt,none,label_conditional,0.05,singleton_accuracy,20,0.8441154863371892,0.07684708420638266,0.7166666666666667,0.8011363636363636,0.8550420168067226,0.8854166666666666,1.0
platt,none,label_conditional,0.05,class0_coverage,20,0.9547619047619047,0.03480462236079465,0.8761904761904762,0.9380952380952381,0.9714285714285714,0.9738095238095238,1.0
platt,none,label_conditional,0.05,class1_coverage,20,0.9577777777777777,0.055332887102172136,0.8444444444444444,0.9444444444444444,0.9888888888888889,1.0,1.0
platt,none,label_conditional,0.05,class0_singleton_accuracy,20,0.7843449497991584,0.17235990467454465,0.3333333333333333,0.7134920634920635,0.8377192982456141,0.8907342657342657,1.0
platt,none,label_conditional,0.05,class1_singleton_accuracy,20,0.8663504611330699,0.1709958184544283,0.45454545454545453,0.7875000000000001,0.9583333333333333,1.0,1.0
platt,none,label_conditional,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,label_conditional,0.1,coverage,20,0.898,0.04861111946532927,0.78,0.8783333333333333,0.9099999999999999,0.935,0.9533333333333334
platt,none,label_conditional,0.1,avg_set_size,20,1.4816666666666665,0.1291243563980269,1.2666666666666666,1.3766666666666665,1.4866666666666668,1.5683333333333334,1.7466666666666666
platt,none,label_conditional,0.1,singleton_rate,20,0.5183333333333332,0.12912435639802694,0.25333333333333335,0.43166666666666664,0.5133333333333334,0.6233333333333333,0.7333333333333333
platt,none,label_conditional,0.1,singleton_accuracy,20,0.8084730555667805,0.054604864894379185,0.696078431372549,0.7834821428571428,0.8111205432937181,0.8482620320855615,0.8805970149253731
platt,none,label_conditional,0.1,class0_coverage,20,0.9004761904761904,0.04909735415464131,0.780952380952381,0.8809523809523809,0.9190476190476191,0.9357142857142857,0.9523809523809523
platt,none,label_conditional,0.1,class1_coverage,20,0.8922222222222222,0.08569556403109141,0.6444444444444445,0.8444444444444444,0.9111111111111111,0.9555555555555556,1.0
platt,none,label_conditional,0.1,class0_singleton_accuracy,20,0.8025924623119108,0.08248109876133956,0.6567164179104478,0.7389610389610389,0.8233729662077597,0.8601288582559186,0.9242424242424242
platt,none,label_conditional,0.1,class1_singleton_accuracy,20,0.8017271750653073,0.13427159826375099,0.5151515151515151,0.7185714285714285,0.8117647058823529,0.9011904761904762,1.0
platt,none,label_conditional,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,label_conditional,0.2,coverage,20,0.8146666666666669,0.05396988547339801,0.6733333333333333,0.7983333333333333,0.82,0.8533333333333334,0.88
platt,none,label_conditional,0.2,avg_set_size,20,1.2386666666666666,0.09889683915738477,1.12,1.1583333333333332,1.22,1.2966666666666666,1.4533333333333334
platt,none,label_conditional,0.2,singleton_rate,20,0.7613333333333333,0.09889683915738479,0.5466666666666666,0.7033333333333334,0.78,0.8416666666666667,0.88
platt,none,label_conditional,0.2,singleton_accuracy,20,0.7582260139748997,0.05162938907899775,0.6287878787878788,0.7457614942528735,0.7552417629439452,0.7932032590051459,0.8378378378378378
platt,none,label_conditional,0.2,class0_coverage,20,0.813809523809524,0.06328516833609846,0.6285714285714286,0.7976190476190477,0.819047619047619,0.85,0.9333333333333333
platt,none,label_conditional,0.2,class1_coverage,20,0.8166666666666668,0.09397025783047074,0.5333333333333333,0.7722222222222223,0.8222222222222222,0.8722222222222222,0.9777777777777777
platt,none,label_conditional,0.2,class0_singleton_accuracy,20,0.7541671618741842,0.07374711881617001,0.5760869565217391,0.7125773993808049,0.7657434021426706,0.7890801599721787,0.9102564102564102
platt,none,label_conditional,0.2,class1_singleton_accuracy,20,0.7656778282167871,0.10871183760031204,0.46153846153846156,0.7126736111111112,0.7787878787878788,0.8302884615384615,0.9545454545454546
platt,none,label_conditional,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,marginal,0.05,coverage,20,0.9493333333333334,0.033814077140526796,0.84,0.9383333333333332,0.9533333333333334,0.9683333333333334,1.0
platt,none,marginal,0.05,avg_set_size,20,1.5676666666666665,0.10920820824708194,1.38,1.5,1.5666666666666667,1.5933333333333333,1.82
platt,none,marginal,0.05,singleton_rate,20,0.4323333333333334,0.10920820824708191,0.18,0.4066666666666667,0.43333333333333335,0.5,0.62
platt,none,marginal,0.05,singleton_accuracy,20,0.8924859937160301,0.052481308602352325,0.7419354838709677,0.8698924731182796,0.8911111111111111,0.923650975889782,1.0
platt,none,marginal,0.05,class0_coverage,20,0.9952380952380953,0.009008621932637306,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0
platt,none,marginal,0.05,class1_coverage,20,0.8422222222222222,0.10013635927245948,0.5333333333333333,0.8,0.8444444444444444,0.9111111111111111,1.0
platt,none,marginal,0.05,class0_singleton_accuracy,20,0.9923405594121707,0.01392501376491108,0.9565217391304348,0.9850023342670402,1.0,1.0,1.0
platt,none,marginal,0.05,class1_singleton_accuracy,19,0.25131250832893043,0.18087906890201944,0.0,0.09545454545454546,0.25,0.38181818181818183,0.6
platt,none,marginal,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,marginal,0.1,coverage,20,0.9003333333333332,0.039379693166886505,0.78,0.8866666666666667,0.8933333333333333,0.9133333333333333,0.96
platt,none,marginal,0.1,avg_set_size,20,1.3720000000000003,0.08183852307837135,1.1866666666666668,1.325,1.3766666666666667,1.4066666666666667,1.5266666666666666
platt,none,marginal,0.1,singleton_rate,20,0.628,0.08183852307837138,0.47333333333333333,0.5933333333333333,0.6233333333333333,0.675,0.8133333333333334
platt,none,marginal,0.1,singleton_accuracy,20,0.8450157103478148,0.046684841079289795,0.7295081967213115,0.8222135007849294,0.8422688422688422,0.8658368895211,0.922077922077922
platt,none,marginal,0.1,class0_coverage,20,0.9790476190476192,0.015633955841297592,0.9333333333333333,0.9714285714285714,0.9809523809523809,0.9904761904761905,1.0
platt,none,marginal,0.1,class1_coverage,20,0.7166666666666666,0.11096481597049498,0.4222222222222222,0.6555555555555556,0.7111111111111111,0.7611111111111111,0.8888888888888888
platt,none,marginal,0.1,class0_singleton_accuracy,20,0.9712034030123602,0.01920378252558699,0.9239130434782609,0.9599780701754386,0.968455042225534,0.9858409610983982,1.0
platt,none,marginal,0.1,class1_singleton_accuracy,20,0.3447786891471102,0.18647703197081647,0.1,0.18229166666666666,0.33289473684210524,0.48026315789473684,0.6875
platt,none,marginal,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,none,marginal,0.2,coverage,20,0.8156666666666668,0.05417213197799157,0.7,0.7866666666666666,0.8333333333333334,0.845,0.9
platt,none,marginal,0.2,avg_set_size,20,1.1260000000000001,0.08526258031715428,1.0,1.0499999999999998,1.1333333333333333,1.1933333333333334,1.26
platt,none,marginal,0.2,singleton_rate,20,0.874,0.08526258031715427,0.74,0.8066666666666666,0.8666666666666667,0.95,1.0
platt,none,marginal,0.2,singleton_accuracy,20,0.7918731499215863,0.044909790633495095,0.7,0.7676927959377975,0.7972602739726027,0.8239837398373984,0.8717948717948718
platt,none,marginal,0.2,class0_coverage,20,0.9323809523809524,0.03312141731566161,0.8666666666666667,0.9214285714285715,0.9333333333333333,0.9619047619047619,0.9809523809523809
platt,none,marginal,0.2,class1_coverage,20,0.5433333333333333,0.14678269378329997,0.28888888888888886,0.3944444444444445,0.5777777777777777,0.65,0.7333333333333333
platt,none,marginal,0.2,class0_singleton_accuracy,20,0.9256786120062722,0.034792442142766285,0.8613861386138614,0.9110774283188077,0.9289175257731959,0.9560283687943263,0.9772727272727273
platt,none,marginal,0.2,class1_singleton_accuracy,20,0.4385760192249236,0.11659741759683497,0.2564102564102564,0.339405684754522,0.45314637482900133,0.5435633001422475,0.59375
platt,none,marginal,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,label_conditional,0.05,coverage,400,0.95985,0.03010572200354108,0.8066666666666666,0.9466666666666667,0.9666666666666667,0.98,1.0
platt,random_feature_set_deletion,label_conditional,0.05,avg_set_size,400,1.7599500000000001,0.1147272758064942,1.4533333333333334,1.66,1.78,1.8533333333333333,2.0
platt,random_feature_set_deletion,label_conditional,0.05,singleton_rate,400,0.24005,0.11472727580649421,0.0,0.14666666666666667,0.22,0.34,0.5466666666666666
platt,random_feature_set_deletion,label_conditional,0.05,singleton_accuracy,399,0.838759930542801,0.08595819171598817,0.5538461538461539,0.7912885662431942,0.851063829787234,0.8972554539057003,1.0
platt,random_feature_set_deletion,label_conditional,0.05,class0_coverage,400,0.9636428571428572,0.037273868420110344,0.7238095238095238,0.9523809523809523,0.9714285714285714,0.9904761904761905,1.0
platt,random_feature_set_deletion,label_conditional,0.05,class1_coverage,400,0.9510000000000001,0.06280656119753295,0.6,0.9333333333333333,0.9777777777777777,1.0,1.0
platt,random_feature_set_deletion,label_conditional,0.05,class0_singleton_accuracy,399,0.79331338314536,0.21912212837106346,0.0,0.6923076923076923,0.8636363636363636,0.9611320754716981,1.0
platt,random_feature_set_deletion,label_conditional,0.05,class1_singleton_accuracy,397,0.7564961726033305,0.2964499698606563,0.0,0.6,0.8571428571428571,1.0,1.0
platt,random_feature_set_deletion,label_conditional,0.05,empty_rate,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,label_conditional,0.1,coverage,400,0.9039166666666667,0.048981765087177255,0.74,0.88,0.9166666666666667,0.94,0.9866666666666667
platt,random_feature_set_deletion,label_conditional,0.1,avg_set_size,400,1.5112,0.13156176462576535,1.18,1.405,1.5133333333333334,1.6066666666666667,1.8533333333333333
platt,random_feature_set_deletion,label_conditional,0.1,singleton_rate,400,0.4888,0.13156176462576533,0.14666666666666667,0.3933333333333333,0.4866666666666667,0.595,0.82
platt,random_feature_set_deletion,label_conditional,0.1,singleton_accuracy,400,0.8077773988053377,0.06683329812460792,0.5681818181818182,0.7682484977023684,0.8194105336588768,0.8542613636363636,0.9473684210526315
platt,random_feature_set_deletion,label_conditional,0.1,class0_coverage,400,0.9201666666666668,0.059279920450069266,0.638095238095238,0.8928571428571429,0.9333333333333333,0.9619047619047619,1.0
platt,random_feature_set_deletion,label_conditional,0.1,class1_coverage,400,0.8660000000000001,0.11666774077557827,0.26666666666666666,0.8222222222222222,0.8888888888888888,0.9555555555555556,1.0
platt,random_feature_set_deletion,label_conditional,0.1,class0_singleton_accuracy,400,0.8243604675818992,0.13418596814016312,0.2647058823529412,0.7575757575757576,0.850531914893617,0.921945701357466,1.0
platt,random_feature_set_deletion,label_conditional,0.1,class1_singleton_accuracy,400,0.6945121909905589,0.2523030387636606,0.0,0.5714285714285714,0.75,0.8888888888888888,1.0
platt,random_feature_set_deletion,label_conditional,0.1,empty_rate,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,label_conditional,0.2,coverage,400,0.8181,0.05474480427491597,0.6266666666666667,0.7866666666666666,0.8266666666666667,0.86,0.9333333333333333
platt,random_feature_set_deletion,label_conditional,0.2,avg_set_size,400,1.2569833333333333,0.10324239267752912,1.0866666666666667,1.1733333333333333,1.24,1.32,1.5866666666666667
platt,random_feature_set_deletion,label_conditional,0.2,singleton_rate,400,0.7430166666666668,0.10324239267752912,0.41333333333333333,0.68,0.76,0.8266666666666667,0.9133333333333333
platt,random_feature_set_deletion,label_conditional,0.2,singleton_accuracy,400,0.7571465804838899,0.05583189830733437,0.5757575757575758,0.7239977572189515,0.7654655612244898,0.797979797979798,0.8924731182795699
platt,random_feature_set_deletion,label_conditional,0.2,class0_coverage,400,0.840404761904762,0.08587125103441472,0.5047619047619047,0.7880952380952381,0.8380952380952381,0.8952380952380953,1.0
platt,random_feature_set_deletion,label_conditional,0.2,class1_coverage,400,0.7660555555555555,0.1473706869513247,0.17777777777777778,0.7111111111111111,0.8,0.8666666666666667,0.9777777777777777
platt,random_feature_set_deletion,label_conditional,0.2,class0_singleton_accuracy,400,0.7829438867794991,0.11610577220970167,0.43478260869565216,0.6984126984126984,0.786115569823435,0.8571428571428571,1.0
platt,random_feature_set_deletion,label_conditional,0.2,class1_singleton_accuracy,400,0.6698424508924212,0.2140674473626912,0.0,0.5702380952380952,0.721111111111111,0.825,0.9743589743589743
platt,random_feature_set_deletion,label_conditional,0.2,empty_rate,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,marginal,0.05,coverage,400,0.93675,0.043811623664760234,0.76,0.92,0.9466666666666667,0.9666666666666667,1.0
platt,random_feature_set_deletion,marginal,0.05,avg_set_size,400,1.552916666666667,0.14736502586891365,1.12,1.4733333333333334,1.5466666666666666,1.6466666666666667,1.9133333333333333
platt,random_feature_set_deletion,marginal,0.05,singleton_rate,400,0.44708333333333333,0.14736502586891365,0.08666666666666667,0.35333333333333333,0.4533333333333333,0.5266666666666666,0.88
platt,random_feature_set_deletion,marginal,0.05,singleton_accuracy,400,0.8724804751610893,0.05632888419241224,0.7108433734939759,0.8398765432098765,0.8780487804878049,0.9078947368421053,1.0
platt,random_feature_set_deletion,marginal,0.05,class0_coverage,400,0.9957142857142859,0.009689453411794807,0.9238095238095239,1.0,1.0,1.0,1.0
platt,random_feature_set_deletion,marginal,0.05,class1_coverage,400,0.7991666666666667,0.14374307582030646,0.2,0.7333333333333333,0.8222222222222222,0.9111111111111111,1.0
platt,random_feature_set_deletion,marginal,0.05,class0_singleton_accuracy,400,0.9918014165922143,0.018789178573166934,0.8333333333333334,1.0,1.0,1.0,1.0
platt,random_feature_set_deletion,marginal,0.05,class1_singleton_accuracy,389,0.1374093812084771,0.18455286583881855,0.0,0.0,0.027777777777777776,0.25,0.8
platt,random_feature_set_deletion,marginal,0.05,empty_rate,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,marginal,0.1,coverage,400,0.8861666666666665,0.053353953824900845,0.7133333333333334,0.8666666666666667,0.8933333333333333,0.92,0.9733333333333334
platt,random_feature_set_deletion,marginal,0.1,avg_set_size,400,1.35665,0.11924388049441444,1.02,1.2866666666666666,1.36,1.44,1.62
platt,random_feature_set_deletion,marginal,0.1,singleton_rate,400,0.6433500000000001,0.11924388049441444,0.38,0.56,0.64,0.7133333333333334,0.98
platt,random_feature_set_deletion,marginal,0.1,singleton_accuracy,400,0.830520113886525,0.05295432736648009,0.6886792452830188,0.7959183673469388,0.8351081907782939,0.8655563186813187,0.9444444444444444
platt,random_feature_set_deletion,marginal,0.1,class0_coverage,400,0.985952380952381,0.018141410054246097,0.8761904761904762,0.9809523809523809,0.9904761904761905,1.0,1.0
platt,random_feature_set_deletion,marginal,0.1,class1_coverage,400,0.6533333333333333,0.17912328477749237,0.044444444444444446,0.5555555555555556,0.6888888888888889,0.7777777777777778,0.9555555555555556
platt,random_feature_set_deletion,marginal,0.1,class0_singleton_accuracy,400,0.9797890657228808,0.026428269296107264,0.7936507936507936,0.9701492537313433,0.9875,1.0,1.0
platt,random_feature_set_deletion,marginal,0.1,class1_singleton_accuracy,400,0.23434205532067673,0.20184582213922392,0.0,0.05555555555555555,0.2,0.3684210526315789,0.8461538461538461
platt,random_feature_set_deletion,marginal,0.1,empty_rate,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,random_feature_set_deletion,marginal,0.2,coverage,400,0.7979333333333334,0.0552612690133492,0.66,0.76,0.8,0.84,0.9
platt,random_feature_set_deletion,marginal,0.2,avg_set_size,400,1.1176166666666667,0.08767543339338828,0.9933333333333333,1.04,1.1033333333333335,1.2,1.3133333333333332
platt,random_feature_set_deletion,marginal,0.2,singleton_rate,400,0.8822833333333332,0.08754078653176377,0.6866666666666666,0.8,0.8966666666666667,0.96,1.0
platt,random_feature_set_deletion,marginal,0.2,singleton_accuracy,400,0.7741453218509372,0.04405757175337952,0.6524822695035462,0.7464788732394366,0.7768595041322314,0.8067617866004962,0.8632478632478633
platt,random_feature_set_deletion,marginal,0.2,class0_coverage,400,0.9472380952380953,0.043961090471400024,0.7047619047619048,0.9238095238095239,0.9619047619047619,0.9809523809523809,1.0
platt,random_feature_set_deletion,marginal,0.2,class1_coverage,400,0.4495555555555555,0.19516999534544224,0.0,0.3111111111111111,0.4666666666666667,0.6,0.9111111111111111
platt,random_feature_set_deletion,marginal,0.2,class0_singleton_accuracy,400,0.9418996677934388,0.047568784302095296,0.6836734693877551,0.912407195888064,0.9540169133192389,0.9792203608247423,1.0
platt,random_feature_set_deletion,marginal,0.2,class1_singleton_accuracy,400,0.32538555199387553,0.17353767931578176,0.0,0.19345238095238096,0.3333333333333333,0.46200750469043156,0.8260869565217391
platt,random_feature_set_deletion,marginal,0.2,empty_rate,400,5e-05,0.0005759014582002953,0.0,0.0,0.0,0.0,0.006666666666666667
platt,targeted_feature_deletion,label_conditional,0.05,coverage,20,0.9656666666666667,0.032679553491048015,0.8866666666666667,0.9466666666666667,0.9733333333333334,0.9933333333333333,1.0
platt,targeted_feature_deletion,label_conditional,0.05,avg_set_size,20,1.786,0.16201797604402884,1.5466666666666666,1.6133333333333333,1.7966666666666666,1.92,2.0
platt,targeted_feature_deletion,label_conditional,0.05,singleton_rate,20,0.21400000000000002,0.16201797604402884,0.0,0.08,0.20333333333333334,0.38666666666666666,0.4533333333333333
platt,targeted_feature_deletion,label_conditional,0.05,singleton_accuracy,19,0.849376845109778,0.07366058107227692,0.6666666666666666,0.8125,0.8484848484848485,0.8838383838383839,1.0
platt,targeted_feature_deletion,label_conditional,0.05,class0_coverage,20,0.9995238095238095,0.002129588549999792,0.9904761904761905,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,label_conditional,0.05,class1_coverage,20,0.8866666666666667,0.10955637402870902,0.6222222222222222,0.8222222222222222,0.9111111111111111,0.9777777777777777,1.0
platt,targeted_feature_deletion,label_conditional,0.05,class0_singleton_accuracy,19,0.9952153110047848,0.02085597580641471,0.9090909090909091,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,label_conditional,0.05,class1_singleton_accuracy,19,0.13404723931039722,0.2647267087211849,0.0,0.0,0.0,0.16233766233766234,1.0
platt,targeted_feature_deletion,label_conditional,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,targeted_feature_deletion,label_conditional,0.1,coverage,20,0.9096666666666666,0.054824547368419255,0.8066666666666666,0.8766666666666667,0.9133333333333333,0.9550000000000001,0.98
