horizon_day,repeat,domain,aggregation,prevalence,auroc,average_precision,pr_skill,brier,log_loss,ece,calibration_intercept,calibration_slope,hcep_080,hcep_090,hcep_095,aurc,excess_aurc
56,1,id_test,size_weighted,0.42402813776982484,0.7694750548193756,0.7414629470134547,0.5572978118489422,0.1849973675694476,0.5475916265056682,0.07373865360963547,0.061324661632289126,1.1282958142210737,0.037128558286682,0.003486001958579567,0.0005807533460827943,0.16771472645332347,0.12437661907300766
56,1,ood_test,equal_pair,0.3792229985160614,0.7339651366743917,0.659122182937643,0.4607201335617701,0.1927394523372071,0.5751032289421478,0.07107316705508399,-0.0437712079676135,1.0654368398494323,0.04555000981488949,0.014937844201270244,0.006132181428279336,0.18261441493250433,0.13682896829726016
56,1,ood_test,size_weighted,0.38780150257018586,0.7430656375877159,0.6771730006602751,0.47863946527992235,0.19555268867188408,0.584919633027579,0.07954784377361582,-0.0858410801231876,1.005637719618927,0.05209568999604587,0.02184657967576117,0.008896797153024912,0.1822361562498829,0.1352909545567359
56,2,id_test,equal_pair,0.40438687588844424,0.6953793935967398,0.6570911152089361,0.44841591479906434,0.19223625903846953,0.5653413012153374,0.07596070908996096,-0.8537198817359409,0.21172975801184066,0.03765440932826505,0.007306523676594515,0.0014763617018656763,0.1977668259859603,0.15096886974377272
56,2,id_test,size_weighted,0.42402813776982484,0.7377156781890105,0.7116774470196371,0.5102073220060983,0.19192088778484304,0.563518058887989,0.07403400102555455,-0.2675718859638505,0.7128632063594987,0.04124030297411317,0.007546892830991707,0.0017417159939116182,0.18456209090108266,0.13657751127171572
56,2,ood_test,equal_pair,0.3792229985160614,0.7106899803382168,0.6424013302509982,0.4409950413090685,0.1927790710118184,0.5738912939851724,0.07129163958148708,-1.1755142808777455,0.09269041239046777,0.04356779535747882,0.015122062096941925,0.004577393160419518,0.2000535396118533,0.1547628679125848
56,2,ood_test,size_weighted,0.38780150257018586,0.7410975906090768,0.6808906091401389,0.48673990635858183,0.1934897414433268,0.5772509015258368,0.08030968478657745,-0.46244717708399075,0.6755152806038193,0.054567022538552785,0.021154606563859233,0.006227758007117438,0.18541517997516482,0.13934949091000773
56,3,id_test,equal_pair,0.40438687588844424,0.7485858746927198,0.6990407883194485,0.5093403073285127,0.18664757792203138,0.5533976814777704,0.07077078509722323,-0.029038802491045655,0.9978273646089968,0.03682249772927149,0.010735833579846591,0.001736016399135101,0.17200306503039609,0.12754434018853858
56,3,id_test,size_weighted,0.42402813776982484,0.7645853524395799,0.732298061765323,0.5434368416185767,0.1872479382165521,0.5536686494223513,0.07019356793152308,-0.021744498887435484,1.0120438147032875,0.03305976342133017,0.005767027941413484,0.0023243018968203883,0.1703519015224171,0.12468777979103979
56,3,ood_test,equal_pair,0.3792229985160614,0.7407555015788376,0.6680470918265065,0.4736971915802362,0.19029668471684538,0.571383473411308,0.06580740663346436,-0.10551129488485508,0.9530397348635063,0.050593935788995716,0.02025434884318281,0.006966296220465706,0.17787915370979918,0.13310003021181746
56,3,ood_test,size_weighted,0.38780150257018586,0.7471439867159446,0.6850165780132337,0.4904716363303804,0.192779723776634,0.5804146468449163,0.07058160133482248,-0.06751657287871489,0.9371615166223659,0.05693950177935943,0.025603005140371688,0.009489916963226572,0.1776295701937881,0.13185878155216263
56,4,id_test,equal_pair,0.40438687588844424,0.7425705887025876,0.6994330312797516,0.5092354645251965,0.18720207295704702,0.5550288984100948,0.091527424590775,-0.15129147162046047,0.9679062182097158,0.041596757101632964,0.005846237433330046,0.0005241090146750524,0.18315809854964704,0.14124235838744065
56,4,id_test,size_weighted,0.42402813776982484,0.761139872395478,0.7330441978600344,0.5420728924359383,0.18791342111427103,0.5551835452831118,0.08493964606294682,-0.08075258489385959,1.010331446933148,0.037709635528894496,0.005803845368147338,0.0005808500308795894,0.17425949152308945,0.13019209572507445
56,4,ood_test,equal_pair,0.3792229985160614,0.7385550540783059,0.6675723028715144,0.4737183232385321,0.1917244062122156,0.5722717323737906,0.06963052611853766,-0.13466862476147143,1.0102868663374982,0.04425355720072926,0.017547638084719566,0.005855240988351986,0.18249099209121594,0.13863581263874564
56,4,ood_test,size_weighted,0.38780150257018586,0.7467409020013535,0.6845522724758376,0.4904856614085438,0.19412613850816257,0.58056774722394,0.07364668678913833,-0.09581616926492642,0.989714005477988,0.05249110320284697,0.02372479240806643,0.008501383946223804,0.180299672953786,0.13509795661730822
56,5,id_test,equal_pair,0.40438687588844424,0.7510589694688444,0.7044401391842651,0.5141386735817883,0.1853636094626383,0.5487576719366873,0.0886738880654571,-0.037305662993862725,1.0552094412719832,0.031048323477159048,0.004499392056522401,0.0024056089607668494,0.1700662750777422,0.12415832949668565
56,5,id_test,size_weighted,0.42402813776982484,0.7680328332830866,0.7354786979561289,0.546659850773995,0.18575637901462855,0.5492731940319706,0.08336360282229688,-0.05474857396847546,1.0351905070161351,0.02960270820259896,0.005812492853679825,0.0029070387171883103,0.16759862533575695,0.12129535940771272
56,5,ood_test,equal_pair,0.3792229985160614,0.7369402807395106,0.666115715111651,0.4734499927288654,0.19152150002553447,0.5790962032282526,0.07317759275640218,-0.09117174648480915,1.0217378609803833,0.04976725423260973,0.021244248604246934,0.01067004243220661,0.1812084427258402,0.13907958902677514
56,5,ood_test,size_weighted,0.38780150257018586,0.7489966541979642,0.6861562996533136,0.49400830655751826,0.1943181297404045,0.5906611239510469,0.07918751763763292,-0.04422436885452761,1.0259690073512826,0.05693950177935943,0.028766310794780547,0.015322261763542903,0.17711737270809652,0.133103203054117
