analysis_id,estimand,representation,horizon_day,domain,metric,n_repeats,mean,sd,min,q25,median,q75,max
AAA-J,landmark_still_registered,score_free,56,id_test,calibration_slope,10,0.39356164833659524,2.0934142237663145,-5.250704027567157,0.5001590561778736,0.7955412810803864,1.2634650917879084,2.183270423654643
AAA-J,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.06428571428571428,0.03281916369545291,0.0,0.040178571428571425,0.07142857142857142,0.08928571428571429,0.10714285714285714
AAA-J,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.0125,0.026686323537452254,0.0,0.0,0.0,0.0,0.07142857142857142
AAA-J,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA-J,landmark_still_registered,score_free,56,id_test,aurc,10,0.18777146927342753,0.06982148579160698,0.11171702724815645,0.13307514824429448,0.15902485373180586,0.2520769099714251,0.30730764585180226
AAA-J,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.15957812098923413,0.06632345052601259,0.08692872655395303,0.11117241306717127,0.13198171229873787,0.21425158401541108,0.2780096636798697
AAA-J,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.24761904761904763,0.0,0.24761904761904763,0.24761904761904763,0.24761904761904763,0.24761904761904763,0.24761904761904763
AAA-J,landmark_still_registered,score_free,56,ood_test,auroc,10,0.606150600454398,0.08653574794047687,0.37925998052580323,0.590744347073461,0.6313426376717517,0.6522773991128422,0.6716975008114249
AAA-J,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.39480077303898475,0.07456491172288757,0.19699014029218279,0.3864168058717162,0.42327917476415633,0.4360888030041328,0.4517134818172446
AAA-J,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.1956212806214354,0.09910526241649613,-0.06729158568760517,0.18447803312063538,0.2334723208890685,0.2504977761447334,0.2712647543140592
AAA-J,landmark_still_registered,score_free,56,ood_test,brier,10,0.17785894996449841,0.00566403614772333,0.17169171456435217,0.1730669611450013,0.17732227180923574,0.181124625451147,0.18946913187282008
AAA-J,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.5423987649214552,0.01643244307798101,0.5239328762715454,0.528738729663405,0.5381653194194317,0.5567437357768138,0.5687888917319205
AAA-J,landmark_still_registered,score_free,56,ood_test,ece,10,0.050604028868919314,0.020527449003223654,0.011509427682101921,0.04080707008213586,0.052289762542430285,0.0635007632430606,0.08135370769695979
AAA-J,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,-0.9754935732769849,2.811183930987583,-8.877869811014895,-0.4981815386107369,-0.24419975880185835,0.026771524243327252,0.8563680528946918
AAA-J,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,0.14106288441127993,2.421994950546935,-6.664075211172874,0.5152190168517066,0.7821179545307131,1.1086262761970442,1.684523180935812
AAA-J,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.06380952380952382,0.027245338060155354,0.012698412698412698,0.046031746031746035,0.06507936507936507,0.08253968253968254,0.10793650793650794
AAA-J,landmark_still_registered,score_free,56,ood_test,hcep_090,10,0.01111111111111111,0.011995538675930829,0.0,0.0,0.009523809523809525,0.01746031746031746,0.031746031746031744
AAA-J,landmark_still_registered,score_free,56,ood_test,hcep_095,10,0.0015873015873015873,0.0022447834323382466,0.0,0.0,0.0,0.0031746031746031746,0.006349206349206349
AAA-J,landmark_still_registered,score_free,56,ood_test,aurc,10,0.20676018756599746,0.05459382048640486,0.16142242844191945,0.175543354975521,0.18947133148936046,0.2241747403111143,0.34467567694444834
AAA-J,landmark_still_registered,score_free,56,ood_test,excess_aurc,10,0.17555236286535628,0.053999494808898756,0.12786564916282034,0.14540268098878512,0.15936154017830156,0.19195273530100093,0.3111188976653492
BBB-B,landmark_still_registered,score_free,14,id_test,prevalence,10,0.5,0.0,0.5,0.5,0.5,0.5,0.5
BBB-B,landmark_still_registered,score_free,14,id_test,auroc,10,0.7752749129157845,0.023645593062135057,0.7424356259818319,0.7601769004849396,0.7660337408646951,0.7886414862372789,0.8200259545113039
BBB-B,landmark_still_registered,score_free,14,id_test,average_precision,10,0.7772992184764626,0.035242622241601664,0.7304351404118655,0.7485047197197353,0.7764841648442886,0.7994005456069336,0.8366553338374123
BBB-B,landmark_still_registered,score_free,14,id_test,pr_skill,10,0.5545984369529249,0.07048524448320333,0.46087028082373105,0.4970094394394706,0.5529683296885773,0.5988010912138673,0.6733106676748246
BBB-B,landmark_still_registered,score_free,14,id_test,brier,10,0.19455676810314082,0.00898177048538576,0.17922554915426978,0.18878400380215213,0.19920148830278214,0.1999875195531557,0.20640858417500552
BBB-B,landmark_still_registered,score_free,14,id_test,log_loss,10,0.5732708039494702,0.02197909036618413,0.5377359892672193,0.5572270909945973,0.5826947036369633,0.5897548493235314,0.6000973751591822
BBB-B,landmark_still_registered,score_free,14,id_test,ece,10,0.07853688950339502,0.012776248181060936,0.062120948900102405,0.06833681811890836,0.07896896031133137,0.0865709637506658,0.0979901514102123
BBB-B,landmark_still_registered,score_free,14,id_test,calibration_intercept,10,-0.03815748559232433,0.06696246609152628,-0.11751536873942743,-0.091340207811873,-0.037006664169370346,-0.0004888717005678504,0.097201585280675
BBB-B,landmark_still_registered,score_free,14,id_test,calibration_slope,10,1.0943411138517607,0.254859757420421,0.7520041901023156,0.9296072688961058,1.0916457752654085,1.136911784398438,1.6778654414029708
BBB-B,landmark_still_registered,score_free,14,id_test,hcep_080,10,0.030991735537190084,0.01798562652506969,0.004132231404958678,0.02169421487603306,0.026859504132231406,0.042355371900826444,0.05785123966942149
BBB-B,landmark_still_registered,score_free,14,id_test,hcep_090,10,0.006611570247933884,0.005226905223418808,0.0,0.004132231404958678,0.006198347107438017,0.008264462809917356,0.01652892561983471
BBB-B,landmark_still_registered,score_free,14,id_test,hcep_095,10,0.00041322314049586776,0.001306726305854702,0.0,0.0,0.0,0.0,0.004132231404958678
BBB-B,landmark_still_registered,score_free,14,id_test,aurc,10,0.1883832990077142,0.029393499253418012,0.13318748610389103,0.16943926495434902,0.19566202824769469,0.21234162689497096,0.22459385065930312
BBB-B,landmark_still_registered,score_free,14,id_test,excess_aurc,10,0.14172480164883627,0.02571801739345387,0.09835264571730552,0.12240187542257017,0.1469147640981283,0.1544881749829684,0.18605524811174762
BBB-B,landmark_still_registered,score_free,14,ood_test,prevalence,10,0.42720763723150357,0.0,0.42720763723150357,0.42720763723150357,0.42720763723150357,0.42720763723150357,0.42720763723150357
BBB-B,landmark_still_registered,score_free,14,ood_test,auroc,10,0.6941759776536314,0.006009292477233108,0.686118870266915,0.6905247775708669,0.6932223774053383,0.6973043399544796,0.7068461618042624
BBB-B,landmark_still_registered,score_free,14,ood_test,average_precision,10,0.6322773167889497,0.006613615910399047,0.6240238429527921,0.6276789238376688,0.6310630672433818,0.6378920262503163,0.6431396114395879
BBB-B,landmark_still_registered,score_free,14,ood_test,pr_skill,10,0.35801748222737484,0.01154627111023834,0.34360829248841623,0.3499894545332633,0.3558976048957374,0.3678198291620106,0.3769812383049472
BBB-B,landmark_still_registered,score_free,14,ood_test,brier,10,0.22487812475881125,0.005519612689575883,0.21853366894310422,0.2203999163724508,0.22390486000845877,0.22848514838949763,0.23307021669657083
BBB-B,landmark_still_registered,score_free,14,ood_test,log_loss,10,0.6467563198407142,0.01634143939125951,0.6276053208959128,0.6331852051447804,0.645691078235819,0.6563072961018654,0.6726992576872242
BBB-B,landmark_still_registered,score_free,14,ood_test,ece,10,0.08483686003927707,0.021582849631213548,0.06052829610769421,0.06605716955089783,0.0794108195596527,0.1006376721729599,0.12267357776294396
BBB-B,landmark_still_registered,score_free,14,ood_test,calibration_intercept,10,-0.3352350181122796,0.0579855072834203,-0.4346209924714943,-0.3557153541375501,-0.32989873726133434,-0.28770987454803776,-0.2745766109270436
BBB-B,landmark_still_registered,score_free,14,ood_test,calibration_slope,10,0.7536954961132591,0.1475387221872444,0.5229568787763293,0.6531549180389598,0.7619045500772095,0.8287360512026096,1.0407895680069574
BBB-B,landmark_still_registered,score_free,14,ood_test,hcep_080,10,0.04081145584725537,0.02175475648102349,0.013524264120922832,0.025457438345266505,0.03341288782816229,0.056881463802704854,0.07557677008750995
BBB-B,landmark_still_registered,score_free,14,ood_test,hcep_090,10,0.00883054892601432,0.007305261119890601,0.0007955449482895784,0.003977724741447892,0.005966587112171838,0.013325377883850437,0.02386634844868735
BBB-B,landmark_still_registered,score_free,14,ood_test,hcep_095,10,0.0019888623707239464,0.0025227124887881795,0.0,0.0,0.0015910898965791568,0.002386634844868735,0.007955449482895784
BBB-B,landmark_still_registered,score_free,14,ood_test,aurc,10,0.2795870426705044,0.011705709115860517,0.2654047650367227,0.27268901882415636,0.2751831905904085,0.29063894009519425,0.295771327184044
BBB-B,landmark_still_registered,score_free,14,ood_test,excess_aurc,10,0.207946076963333,0.0077951889635341125,0.19675981642417334,0.2024254184826909,0.2066662468705972,0.2138500079225934,0.21979459425781075
BBB-B,landmark_still_registered,score_free,56,id_test,prevalence,10,0.45248868778280543,0.0,0.45248868778280543,0.45248868778280543,0.45248868778280543,0.45248868778280543,0.45248868778280543
BBB-B,landmark_still_registered,score_free,56,id_test,auroc,10,0.7765702479338843,0.01714225926979376,0.7432231404958678,0.775495867768595,0.78099173553719,0.7866322314049586,0.7963636363636364
BBB-B,landmark_still_registered,score_free,56,id_test,average_precision,10,0.7799590734856462,0.01770150616566187,0.7554729071614268,0.7688940682479848,0.7767109223612876,0.795496917489452,0.8067708637323563
BBB-B,landmark_still_registered,score_free,56,id_test,pr_skill,10,0.5981070681018827,0.03233085010422539,0.553384400683267,0.5778974304364018,0.5921744945606988,0.6264861054972634,0.6470773626847168
BBB-B,landmark_still_registered,score_free,56,id_test,brier,10,0.18710054871836673,0.005865791209432193,0.17890342238507417,0.18296243585465974,0.18628585399957226,0.18933812364593944,0.19780035257866413
BBB-B,landmark_still_registered,score_free,56,id_test,log_loss,10,0.5512267423643009,0.014652489694017529,0.5308643597684441,0.5434468841694398,0.5465272155465132,0.5595830897959928,0.5803924741203546
BBB-B,landmark_still_registered,score_free,56,id_test,ece,10,0.0703119197829797,0.014674678663625509,0.05231220446309888,0.0627638517532991,0.06622871350734966,0.07288697578694234,0.10501536467303393
BBB-B,landmark_still_registered,score_free,56,id_test,calibration_intercept,10,0.06413890922743438,0.11208334958419237,-0.08470833192496692,-0.007284313656446056,0.03747233371991359,0.14441449733090025,0.24061628750630862
BBB-B,landmark_still_registered,score_free,56,id_test,calibration_slope,10,1.232417665758501,0.20884670123717697,0.9687516198662652,1.081797995134758,1.2131552911812755,1.3703198516050443,1.5414526453283448
BBB-B,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.01990950226244344,0.012833814410969922,0.004524886877828055,0.00904977375565611,0.018099547511312215,0.029411764705882353,0.04072398190045249
BBB-B,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.0022624434389140274,0.0031995781954142423,0.0,0.0,0.0,0.004524886877828055,0.00904977375565611
BBB-B,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.00045248868778280545,0.0014308948688544704,0.0,0.0,0.0,0.0,0.004524886877828055
BBB-B,landmark_still_registered,score_free,56,id_test,aurc,10,0.16458963228194393,0.019120615966945843,0.14439219922415364,0.1528624286528762,0.1609425530501074,0.168476731710936,0.20659739913151987
BBB-B,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.12003250812147526,0.01538282377032612,0.10391521792053804,0.11041350660582507,0.12099696689313792,0.121784485574234,0.15834451371255814
BBB-B,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.40625,0.0,0.40625,0.40625,0.40625,0.40625,0.40625
BBB-B,landmark_still_registered,score_free,56,ood_test,auroc,10,0.7441127322888513,0.020700330313361295,0.69138806957731,0.7414717608532304,0.7457060908183522,0.7557532495205626,0.7662952661859208
BBB-B,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.714834957847156,0.039725756951749784,0.605598013569553,0.7163256819449786,0.7255267776947738,0.7293526762593461,0.7459643770554933
BBB-B,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.5197220342688944,0.06690653802399962,0.335744022853984,0.5222327274862797,0.5377293098017244,0.5441729284367933,0.572150529777673
BBB-B,landmark_still_registered,score_free,56,ood_test,brier,10,0.20100961234319184,0.015074032582192696,0.1863526453786373,0.19179278624650503,0.19870411498095333,0.20319772945898146,0.23772055518167753
BBB-B,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.5850276072390534,0.039161267897504494,0.5491858527459373,0.5625738976697136,0.5788409250725763,0.5880456694330817,0.6837388983022169
BBB-B,landmark_still_registered,score_free,56,ood_test,ece,10,0.09286049582395309,0.030901165342018255,0.04804226877372056,0.07055337641599628,0.09485229194655842,0.10672156239370947,0.15376125447641573
BBB-B,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,-0.3897236588875,0.17096523622071005,-0.6438797298893263,-0.4881086496144583,-0.4210190285438386,-0.2674428752810293,-0.07769218088325781
BBB-B,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,1.0249999660759272,0.19958566257322344,0.7093499492890679,0.8884226178801329,1.002865125987369,1.1819496047512708,1.3267176729170367
BBB-B,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.02286184210526316,0.012379915260699946,0.009046052631578948,0.014185855263157895,0.019325657894736843,0.032072368421052634,0.046052631578947366
BBB-B,landmark_still_registered,score_free,56,ood_test,hcep_090,10,0.004769736842105262,0.004616345270837913,0.0,0.001644736842105263,0.003700657894736842,0.007195723684210526,0.014802631578947368
BBB-B,landmark_still_registered,score_free,56,ood_test,hcep_095,10,0.0013980263157894735,0.0022621360784844027,0.0,0.0,0.0,0.0026726973684210523,0.006578947368421052
BBB-B,landmark_still_registered,score_free,56,ood_test,aurc,10,0.20017881753233543,0.04740529402297786,0.16121728544317562,0.17592703705337825,0.1890428486635731,0.2027061060637132,0.32432335666425227
BBB-B,landmark_still_registered,score_free,56,ood_test,excess_aurc,10,0.14154749657986213,0.03328311527873122,0.11257481857363202,0.12468763965918832,0.1342926485227746,0.141828514680918,0.23014520853301784
BBB-J,landmark_still_registered,score_free,14,id_test,prevalence,10,0.4229390681003585,5.851389114294502e-17,0.4229390681003584,0.4229390681003584,0.4229390681003584,0.4229390681003584,0.4229390681003584
BBB-J,landmark_still_registered,score_free,14,id_test,auroc,10,0.71749131487525,0.02866271962588338,0.6692809769449416,0.6960995894304665,0.7180755869038846,0.7407227076534372,0.7537109169386251
BBB-J,landmark_still_registered,score_free,14,id_test,average_precision,10,0.6476946442849361,0.04390910669725864,0.5560662604748096,0.6229623572203122,0.6626090313865667,0.6779531810059258,0.6922979584721765
BBB-J,landmark_still_registered,score_free,14,id_test,pr_skill,10,0.3894832655620941,0.07609093645052895,0.23069867498429733,0.34662420909606895,0.4153286941419384,0.44191886646368506,0.4667772075387406
BBB-J,landmark_still_registered,score_free,14,id_test,brier,10,0.21192887815585387,0.008971536664039239,0.19938144716011527,0.20838848235875446,0.2104819774844458,0.2158795312894614,0.22945106196520743
BBB-J,landmark_still_registered,score_free,14,id_test,log_loss,10,0.6215295576635558,0.03004704719796378,0.5818833646278392,0.6046992883006781,0.6189280156853125,0.635505161894036,0.6858234565352487
BBB-J,landmark_still_registered,score_free,14,id_test,ece,10,0.0800791855556169,0.027150323094100863,0.04240966730544552,0.05890002429532589,0.08321118406741375,0.10016758400262515,0.11824653580666057
BBB-J,landmark_still_registered,score_free,14,id_test,calibration_intercept,10,-0.005565480327469073,0.10103253800828309,-0.16075621081957855,-0.056549195557545194,0.0005299440333856528,0.03169455092423156,0.2163357263523266
BBB-J,landmark_still_registered,score_free,14,id_test,calibration_slope,10,0.9996264396713869,0.28725320972873664,0.4398602981474248,0.8556174278214259,1.0439440206803088,1.2002725213672294,1.4077001962299953
BBB-J,landmark_still_registered,score_free,14,id_test,hcep_080,10,0.022222222222222223,0.014807104788367664,0.0035842293906810036,0.011648745519713262,0.01971326164874552,0.02956989247311828,0.053763440860215055
BBB-J,landmark_still_registered,score_free,14,id_test,hcep_090,10,0.004301075268817204,0.006044975216570379,0.0,0.0,0.0017921146953405018,0.0062724014336917565,0.017921146953405017
BBB-J,landmark_still_registered,score_free,14,id_test,hcep_095,10,0.0014336917562724014,0.001850888098545958,0.0,0.0,0.0,0.0035842293906810036,0.0035842293906810036
BBB-J,landmark_still_registered,score_free,14,id_test,aurc,10,0.24268670175451829,0.035676789575913186,0.19509099176728067,0.22415018958783484,0.23909873534900114,0.2583743512317282,0.3046629865709264
BBB-J,landmark_still_registered,score_free,14,id_test,excess_aurc,10,0.1790764464323166,0.02732821617743225,0.13909621540014427,0.16537302387145345,0.17893496614599835,0.19194410958944955,0.2234879884923624
BBB-J,landmark_still_registered,score_free,14,ood_test,prevalence,10,0.35852272727272727,0.0,0.35852272727272727,0.35852272727272727,0.35852272727272727,0.35852272727272727,0.35852272727272727
BBB-J,landmark_still_registered,score_free,14,ood_test,auroc,10,0.6426028110651475,0.01309398119259021,0.6201433466358038,0.6331999343064771,0.6428335806198493,0.6532203161430603,0.6606417190366635
BBB-J,landmark_still_registered,score_free,14,ood_test,average_precision,10,0.5049019129098362,0.013060390389556826,0.4854619304469319,0.4982857714681845,0.5052165436205902,0.5117281162089207,0.5283564549294408
BBB-J,landmark_still_registered,score_free,14,ood_test,pr_skill,10,0.2281907588319855,0.02035986455767937,0.19788573745491603,0.21787684480425573,0.22868123717647357,0.23883213864278163,0.26475408385811855
BBB-J,landmark_still_registered,score_free,14,ood_test,brier,10,0.2254371827542041,0.01003741938328294,0.21271235162214175,0.21891730624724712,0.22258957938036655,0.22995679960901888,0.24323120482572755
BBB-J,landmark_still_registered,score_free,14,ood_test,log_loss,10,0.653565359838703,0.03408153399081243,0.6149126152325074,0.6308158523035414,0.640695025691361,0.6685809829050496,0.7174006404385092
BBB-J,landmark_still_registered,score_free,14,ood_test,ece,10,0.08830850770594438,0.03826842306466448,0.03235052281249297,0.06853845927245342,0.07754706425999341,0.10818682363490725,0.15083654443220137
BBB-J,landmark_still_registered,score_free,14,ood_test,calibration_intercept,10,0.027298526451591875,0.09318672865912304,-0.10083412846578935,-0.040814930256530456,0.030060033750619032,0.10093256573668428,0.17416212729206437
BBB-J,landmark_still_registered,score_free,14,ood_test,calibration_slope,10,0.6492310040580189,0.1807630790143855,0.4260667557999103,0.5145949762074353,0.6157684477149803,0.7190213783795396,1.01770242806574
BBB-J,landmark_still_registered,score_free,14,ood_test,hcep_080,10,0.09306818181818183,0.054457789401023984,0.024431818181818183,0.052414772727272727,0.07613636363636364,0.12542613636363636,0.18125
BBB-J,landmark_still_registered,score_free,14,ood_test,hcep_090,10,0.017897727272727273,0.022621677038596577,0.0005681818181818182,0.0036931818181818185,0.007386363636363636,0.024573863636363637,0.06420454545454546
BBB-J,landmark_still_registered,score_free,14,ood_test,hcep_095,10,0.0023863636363636366,0.0025940747982218077,0.0,0.0005681818181818182,0.0014204545454545455,0.0031249999999999997,0.007954545454545454
BBB-J,landmark_still_registered,score_free,14,ood_test,aurc,10,0.26118128212763747,0.009816924157565486,0.2490314702424987,0.25267286819369955,0.2609524356314397,0.2668359161438223,0.2792164321924102
BBB-J,landmark_still_registered,score_free,14,ood_test,excess_aurc,10,0.19567153898865466,0.008422464198661899,0.1839792215417732,0.18834638770945192,0.19772341787832037,0.20081742640750339,0.20922535155438224
BBB-J,landmark_still_registered,score_free,56,id_test,prevalence,10,0.39776951672862454,0.0,0.39776951672862454,0.39776951672862454,0.39776951672862454,0.39776951672862454,0.39776951672862454
BBB-J,landmark_still_registered,score_free,56,id_test,auroc,10,0.7595823237567785,0.01589220188173335,0.729491173416407,0.7517018576208607,0.7638167762778354,0.7713597553940233,0.7763355255567093
BBB-J,landmark_still_registered,score_free,56,id_test,average_precision,10,0.7257242635199563,0.02641066455470801,0.6809126349169996,0.7116357931551183,0.7290878825342242,0.7378793490975112,0.7684674915841802
BBB-J,landmark_still_registered,score_free,56,id_test,pr_skill,10,0.5445668326349894,0.043854745464299114,0.47015739995477096,0.5211730145600422,0.5501521012451006,0.5647502772051266,0.6155416989885462
BBB-J,landmark_still_registered,score_free,56,id_test,brier,10,0.18628288783274677,0.007306137701717514,0.1767333242948273,0.18171508547914927,0.18524776359432327,0.188765108540549,0.19926080120828657
BBB-J,landmark_still_registered,score_free,56,id_test,log_loss,10,0.5539374653739599,0.020725525225878,0.5296088652408818,0.5436225056658195,0.5485200439003093,0.5601198405233809,0.5971889752863037
BBB-J,landmark_still_registered,score_free,56,id_test,ece,10,0.07586831947314893,0.015091440952096592,0.05189661647205779,0.06907866412776122,0.07483068702218702,0.07859869843366979,0.10516890289910046
BBB-J,landmark_still_registered,score_free,56,id_test,calibration_intercept,10,-0.05715679833634315,0.08515696493601237,-0.1936398966356004,-0.11807651387468089,-0.07075956458380003,0.0008257560407640848,0.07858491307154798
BBB-J,landmark_still_registered,score_free,56,id_test,calibration_slope,10,0.946690437356699,0.18783030089470396,0.6485298576557884,0.8346517691910275,0.9170103981508183,1.0060159451576471,1.3156660361059185
BBB-J,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.04721189591078066,0.021891390580494528,0.01486988847583643,0.03810408921933085,0.04275092936802974,0.05947955390334572,0.08550185873605948
BBB-J,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.007434944237918214,0.007225467032026395,0.0,0.0037174721189591076,0.0055762081784386614,0.007434944237918215,0.026022304832713755
BBB-J,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.002973977695167286,0.003839388695125073,0.0,0.0,0.0018587360594795538,0.0037174721189591076,0.011152416356877323
BBB-J,landmark_still_registered,score_free,56,id_test,aurc,10,0.1694222012091093,0.018851749963344898,0.14896353803213516,0.15394852142504167,0.16593802526241222,0.18264677203025648,0.20405115221912926
BBB-J,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.12706470266158187,0.019075515462409695,0.10855391423985071,0.11116944860504398,0.12031665050190296,0.143644948103125,0.16096465006319388
BBB-J,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.33836331979106216,5.851389114294502e-17,0.3383633197910621,0.3383633197910621,0.3383633197910621,0.3383633197910621,0.3383633197910621
BBB-J,landmark_still_registered,score_free,56,ood_test,auroc,10,0.7070814901748368,0.0127466900947058,0.6902425446119588,0.6971160211850381,0.7081091450753814,0.7165203424513256,0.7277948301284946
BBB-J,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.5895221235588669,0.01578384349065624,0.5694555993880004,0.5744970359022117,0.5901201582465099,0.6008256145648224,0.6118068860165622
BBB-J,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.37960229727362077,0.02385575643368483,0.3492736822329163,0.3568933270697462,0.3805061689988917,0.3966864332413939,0.41328356544433037
BBB-J,landmark_still_registered,score_free,56,ood_test,brier,10,0.21314166660555797,0.015032803326057907,0.18836325135500231,0.1994169399370737,0.21934550198372577,0.2245034774230516,0.23194495812855426
BBB-J,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.6616325986717014,0.07132085970527816,0.5581825733415482,0.597039031793382,0.6855992960871418,0.713207016078211,0.7693959292680274
BBB-J,landmark_still_registered,score_free,56,ood_test,ece,10,0.1309359977215407,0.05130734423277008,0.022019112924532288,0.09669669227925248,0.15567124274683708,0.16383906422808506,0.1842681627043089
BBB-J,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,0.13495165997457226,0.24894913932355964,-0.48184200165663477,0.06929521243738385,0.22974371423352752,0.2753215511599689,0.3330740468269691
BBB-J,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,0.6296158137607946,0.1900786872560414,0.46371911873094984,0.5031390743429632,0.5394298139625491,0.6922689031225823,0.9641391537832994
BBB-J,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.1523505513639002,0.06850992489632968,0.02379570516540917,0.1323273360417876,0.1880441091120139,0.1957341845618108,0.2188044109112014
BBB-J,landmark_still_registered,score_free,56,ood_test,hcep_090,10,0.08398142774230992,0.056088382911214145,0.0017411491584445734,0.042513058618688336,0.10969239698200813,0.1262333139872316,0.1497388276262333
BBB-J,landmark_still_registered,score_free,56,ood_test,hcep_095,10,0.03116656993615786,0.028328731383195145,0.0,0.00391758560650029,0.036564132327336046,0.04686593151479977,0.0824143934997098
BBB-J,landmark_still_registered,score_free,56,ood_test,aurc,10,0.19743767149185532,0.01009895007846506,0.17643190865422642,0.19232534140118654,0.19917291568567558,0.20609710204754356,0.2085181730912209
BBB-J,landmark_still_registered,score_free,56,ood_test,excess_aurc,10,0.1508672153491855,0.008427945951111305,0.1332289185111793,0.14612501978088369,0.15227448377221633,0.1567269299419389,0.1608211612712164
DDD-B,landmark_still_registered,score_free,14,id_test,prevalence,10,0.5722222222222222,0.0,0.5722222222222222,0.5722222222222222,0.5722222222222222,0.5722222222222222,0.5722222222222222
DDD-B,landmark_still_registered,score_free,14,id_test,auroc,10,0.7319631824486194,0.0436001848353054,0.6427940991047787,0.7066889421258353,0.7379271214222671,0.7603706972639013,0.7830034043626276
DDD-B,landmark_still_registered,score_free,14,id_test,average_precision,10,0.7942815077351071,0.034527230876129314,0.7231632352739816,0.7796782291970971,0.7977399929517963,0.8211527648419027,0.833264987624706
DDD-B,landmark_still_registered,score_free,14,id_test,pr_skill,10,0.5190996284716787,0.08071300724289968,0.3528491214196974,0.4849620942269802,0.5271843991080954,0.5819155541758765,0.6102298412006115
DDD-B,landmark_still_registered,score_free,14,id_test,brier,10,0.20714742477200074,0.014156075812269497,0.19212158859177536,0.19614547800610582,0.2052004179818031,0.21553452516326482,0.23744978119932647
DDD-B,landmark_still_registered,score_free,14,id_test,log_loss,10,0.5992080949299701,0.03224560172587681,0.5659695175142363,0.572743979913689,0.5931842006397045,0.6156385355536339,0.6696925270217431
DDD-B,landmark_still_registered,score_free,14,id_test,ece,10,0.08697762733344969,0.01337226554087487,0.06997426348300424,0.08044551486369995,0.0872710499470507,0.09168951447970794,0.11684202828412144
DDD-B,landmark_still_registered,score_free,14,id_test,calibration_intercept,10,-0.01350825572765138,0.09583915093534724,-0.2431069220145182,-0.050106437394740556,0.023702267520271637,0.05004117160002841,0.06461065814927229
DDD-B,landmark_still_registered,score_free,14,id_test,calibration_slope,10,1.044275567323424,0.2845106939257374,0.5545039773084159,0.825007542381273,1.0802708426788632,1.2390001930296541,1.4165945294309903
DDD-B,landmark_still_registered,score_free,14,id_test,hcep_080,10,0.02333333333333333,0.011944085553034889,0.011111111111111112,0.0125,0.022222222222222223,0.030555555555555555,0.044444444444444446
DDD-B,landmark_still_registered,score_free,14,id_test,hcep_090,10,0.003333333333333333,0.004684855792842044,0.0,0.0,0.0,0.005555555555555556,0.011111111111111112
DDD-B,landmark_still_registered,score_free,14,id_test,hcep_095,10,0.0011111111111111111,0.0023424278964210214,0.0,0.0,0.0,0.0,0.005555555555555556
DDD-B,landmark_still_registered,score_free,14,id_test,aurc,10,0.21562455146003287,0.04118504796721533,0.1685032840786829,0.185824121361238,0.20735688613463982,0.23367066978451612,0.3033417010102759
DDD-B,landmark_still_registered,score_free,14,id_test,excess_aurc,10,0.15372773374111298,0.024316030698986198,0.1239252163233063,0.1397049246403894,0.14789428363459595,0.1665074920100835,0.19807166083047628
DDD-B,landmark_still_registered,score_free,14,ood_test,prevalence,10,0.5337301587301588,1.1702778228589004e-16,0.5337301587301587,0.5337301587301587,0.5337301587301587,0.5337301587301587,0.5337301587301587
DDD-B,landmark_still_registered,score_free,14,ood_test,auroc,10,0.6726283318832557,0.011828114904171965,0.6505418017875504,0.6706912916238235,0.6782745392707428,0.6789300403385272,0.6853673969785652
DDD-B,landmark_still_registered,score_free,14,ood_test,average_precision,10,0.707161739915877,0.010640932267970516,0.6891726887963296,0.7034503405816039,0.7082542638134954,0.7156126738100028,0.7200793083553467
